index,name,team,points,value
Anthony Gordon2023-10-28T16:30:00Z,Anthony Gordon,Newcastle,2.690146532983779,56
Joelinton Cássio Apolinário de Lira2023-10-28T16:30:00Z,Joelinton Cássio Apolinário de Lira,Newcastle,2.2675714300160013,58
Sean Longstaff2023-10-28T16:30:00Z,Sean Longstaff,Newcastle,2.6981828321451657,49
Sandro Tonali2023-10-28T16:30:00Z,Sandro Tonali,Newcastle,1.921229275939555,53
Elliot Anderson2023-10-28T16:30:00Z,Elliot Anderson,Newcastle,2.1648751450835513,44
Miguel Almirón Rejala2023-10-28T16:30:00Z,Miguel Almirón Rejala,Newcastle,2.825817858338993,64
Jacob Murphy2023-10-28T16:30:00Z,Jacob Murphy,Newcastle,2.5216166256834702,48
Bruno Guimarães Rodriguez Moura2023-10-28T16:30:00Z,Bruno Guimarães Rodriguez Moura,Newcastle,3.0105206779481835,58
Boubacar Kamara2023-10-29T14:00:00Z,Boubacar Kamara,Aston Villa,2.9786816084479084,50
Moussa Diaby2023-10-29T14:00:00Z,Moussa Diaby,Aston Villa,4.516048798864157,67
Leon Bailey2023-10-29T14:00:00Z,Leon Bailey,Aston Villa,2.8318246450831994,55
Douglas Luiz Soares de Paulo2023-10-29T14:00:00Z,Douglas Luiz Soares de Paulo,Aston Villa,4.309176304915559,55
Youri Tielemans2023-10-29T14:00:00Z,Youri Tielemans,Aston Villa,2.014798846317174,57
Jacob Ramsey2023-10-29T14:00:00Z,Jacob Ramsey,Aston Villa,2.771570513113795,59
John McGinn2023-10-29T14:00:00Z,John McGinn,Aston Villa,4.3032021084070635,55
James Milner2023-10-29T14:00:00Z,James Milner,Brighton,2.0767859151123913,48
Kaoru Mitoma2023-10-29T14:00:00Z,Kaoru Mitoma,Brighton,5.523091245622302,65
Solly March2023-10-29T14:00:00Z,Solly March,Brighton,3.5736967169297253,63
Pascal Groß2023-10-29T14:00:00Z,Pascal Groß,Brighton,4.245943092645698,63
Simon Adingra2023-10-29T14:00:00Z,Simon Adingra,Brighton,2.7174712908989735,50
Billy Gilmour2023-10-29T14:00:00Z,Billy Gilmour,Brighton,2.6737845374158153,49
Pape Matar Sarr2023-10-27T19:00:00Z,Pape Matar Sarr,Spurs,2.741325135159166,46
Alexis Mac Allister2023-10-29T14:00:00Z,Alexis Mac Allister,Liverpool,3.603513608263091,59
Manor Solomon2023-10-27T19:00:00Z,Manor Solomon,Spurs,2.0559380877742424,52
James Maddison2023-10-27T19:00:00Z,James Maddison,Spurs,5.8068734296246065,81
Harvey Elliott2023-10-29T14:00:00Z,Harvey Elliott,Liverpool,1.9184884997472362,48
Mohamed Salah2023-10-29T14:00:00Z,Mohamed Salah,Liverpool,8.73513964328137,128
Dominik Szoboszlai2023-10-29T14:00:00Z,Dominik Szoboszlai,Liverpool,4.537632813390457,70
Dejan Kulusevski2023-10-27T19:00:00Z,Dejan Kulusevski,Spurs,4.312208169772534,70
Richarlison de Andrade2023-10-27T19:00:00Z,Richarlison de Andrade,Spurs,3.258062375067758,67
Diogo Teixeira da Silva2023-10-29T14:00:00Z,Diogo Teixeira da Silva,Liverpool,4.614422141801099,77
Oliver Skipp2023-10-27T19:00:00Z,Oliver Skipp,Spurs,1.6052916939168567,47
