index,name,team,points,value
Edson Álvarez Velázquez2023-10-08T13:00:00Z,Edson Álvarez Velázquez,West Ham,2.474185272205901,50
Elliot Anderson2023-10-08T13:00:00Z,Elliot Anderson,Newcastle,2.7867870156068055,44
Enzo Fernández2023-10-07T14:00:00Z,Enzo Fernández,Chelsea,2.483923924530018,49
Facundo Buonanotte2023-10-08T13:00:00Z,Facundo Buonanotte,Brighton,1.8450891235981557,48
Facundo Pellistri Rebollo2023-10-07T14:00:00Z,Facundo Pellistri Rebollo,Man Utd,1.645508788826489,44
Frank Onyeka2023-10-07T14:00:00Z,Frank Onyeka,Brentford,1.6534581735440614,49
Fábio Ferreira Vieira2023-10-08T15:30:00Z,Fábio Ferreira Vieira,Arsenal,2.0798576266362114,54
Gabriel Martinelli Silva2023-10-08T15:30:00Z,Gabriel Martinelli Silva,Arsenal,3.2477631983678306,77
Gustavo Hamer2023-10-07T14:00:00Z,Gustavo Hamer,Sheffield Utd,3.2663405284544442,50
Hannibal Mejbri2023-10-07T14:00:00Z,Hannibal Mejbri,Man Utd,2.3610994651179444,44
Harrison Reed2023-10-07T14:00:00Z,Harrison Reed,Fulham,2.980064212879201,48
Harry Wilson2023-10-07T14:00:00Z,Harry Wilson,Fulham,3.078833895638132,54
Harvey Barnes2023-10-08T13:00:00Z,Harvey Barnes,Newcastle,2.915785575409843,63
Harvey Elliott2023-10-08T13:00:00Z,Harvey Elliott,Liverpool,1.5831465868519705,48
Hwang Hee-chan2023-10-08T13:00:00Z,Hwang Hee-chan,Wolves,2.974726899187939,54
Ian Maatsen2023-10-07T14:00:00Z,Ian Maatsen,Chelsea,1.9903527147884483,52
Ibrahim Sangaré2023-10-07T16:30:00Z,Ibrahim Sangaré,Nott'm Forest,2.552746377091983,50
Idrissa Gueye2023-10-07T14:00:00Z,Idrissa Gueye,Everton,2.2973828415151263,49
Jack Cork2023-10-07T14:00:00Z,Jack Cork,Burnley,1.5898308847093385,48
Jack Grealish2023-10-08T15:30:00Z,Jack Grealish,Man City,3.322873053419122,73
Jack Harrison2023-10-07T14:00:00Z,Jack Harrison,Everton,2.8644039981038554,55
Jacob Bruun Larsen2023-10-07T14:00:00Z,Jacob Bruun Larsen,Burnley,1.924576132997742,49
Jacob Ramsey2023-10-08T13:00:00Z,Jacob Ramsey,Aston Villa,2.6214169172539563,59
James Garner2023-10-07T14:00:00Z,James Garner,Everton,2.8489519401810988,49
James Maddison2023-10-07T11:30:00Z,James Maddison,Spurs,6.531543909305592,79
James McAtee2023-10-07T14:00:00Z,James McAtee,Sheffield Utd,3.2532628284226552,44
James Milner2023-10-08T13:00:00Z,James Milner,Brighton,1.7535279395828933,48
James Ward-Prowse2023-10-08T13:00:00Z,James Ward-Prowse,West Ham,3.436980507643254,63
Jarrod Bowen2023-10-08T13:00:00Z,Jarrod Bowen,West Ham,4.082268954669348,72
Jeffrey Schlupp2023-10-07T16:30:00Z,Jeffrey Schlupp,Crystal Palace,2.3512620689309447,49
Joe Rothwell2023-10-07T14:00:00Z,Joe Rothwell,Bournemouth,1.9853569327854697,49
Joelinton Cássio Apolinário de Lira2023-10-08T13:00:00Z,Joelinton Cássio Apolinário de Lira,Newcastle,1.9517976594044,58
John McGinn2023-10-08T13:00:00Z,John McGinn,Aston Villa,3.130917955199447,55
Jordan Ayew2023-10-07T16:30:00Z,Jordan Ayew,Crystal Palace,2.7281490066172056,55
Jorge Luiz Frello Filho2023-10-08T15:30:00Z,Jorge Luiz Frello Filho,Arsenal,1.5925521764598456,54
Josh Brownhill2023-10-07T14:00:00Z,Josh Brownhill,Burnley,2.6807618440453083,48
Josh Cullen2023-10-07T14:00:00Z,Josh Cullen,Burnley,2.1320898362905587,50
João Palhinha Gonçalves2023-10-07T14:00:00Z,João Palhinha Gonçalves,Fulham,2.3347175206773487,50
João Victor Gomes da Silva2023-10-08T13:00:00Z,João Victor Gomes da Silva,Wolves,1.9056888827188052,49
Justin Kluivert2023-10-07T14:00:00Z,Justin Kluivert,Bournemouth,2.182842166127117,47
Jérémy Doku2023-10-08T15:30:00Z,Jérémy Doku,Man City,2.310273273710577,65
Jóhann Berg Gudmundsson2023-10-07T14:00:00Z,Jóhann Berg Gudmundsson,Burnley,1.5782937230697858,49
Kai Havertz2023-10-08T15:30:00Z,Kai Havertz,Arsenal,2.747727534637801,71
Kalvin Phillips2023-10-08T15:30:00Z,Kalvin Phillips,Man City,2.0619187435117134,48
Kaoru Mitoma2023-10-08T13:00:00Z,Kaoru Mitoma,Brighton,4.048926252862227,66
Keane Lewis-Potter2023-10-07T14:00:00Z,Keane Lewis-Potter,Brentford,2.0529384756659472,48
Kevin Schade2023-10-07T14:00:00Z,Kevin Schade,Brentford,2.1696281644496613,54
Leandro Trossard2023-10-08T15:30:00Z,Leandro Trossard,Arsenal,2.0371446484962212,66
Leon Bailey2023-10-08T13:00:00Z,Leon Bailey,Aston Villa,2.3480403981475115,55
Lesley Ugochukwu2023-10-07T14:00:00Z,Lesley Ugochukwu,Chelsea,2.2029416425193626,44
Lewis Cook2023-10-07T14:00:00Z,Lewis Cook,Bournemouth,2.633562892903295,50
Luca Koleosho2023-10-07T14:00:00Z,Luca Koleosho,Burnley,2.7578991818974674,50
Lucas Tolentino Coelho de Lima2023-10-08T13:00:00Z,Lucas Tolentino Coelho de Lima,West Ham,3.074553080219004,60
Luis Díaz2023-10-08T13:00:00Z,Luis Díaz,Liverpool,2.5453860773860835,75
Luis Sinisterra2023-10-07T14:00:00Z,Luis Sinisterra,Bournemouth,2.433658429160495,55
Mahmoud Dahoud2023-10-08T13:00:00Z,Mahmoud Dahoud,Brighton,2.166302504011195,48
Manor Solomon2023-10-07T11:30:00Z,Manor Solomon,Spurs,3.7031821019386264,53
Marcus Rashford2023-10-07T14:00:00Z,Marcus Rashford,Man Utd,4.897367969611378,88
Marcus Tavernier2023-10-07T14:00:00Z,Marcus Tavernier,Bournemouth,2.7580686092557842,54
Mario Lemina2023-10-08T13:00:00Z,Mario Lemina,Wolves,2.36905086233689,49
Martin Ødegaard2023-10-08T15:30:00Z,Martin Ødegaard,Arsenal,4.496174975236693,85
Marvelous Nakamba2023-10-07T11:30:00Z,Marvelous Nakamba,Luton,2.1053087540095152,44
Mason Mount2023-10-07T14:00:00Z,Mason Mount,Man Utd,2.8615383535481387,68
Mateo Kovačić2023-10-08T15:30:00Z,Mateo Kovačić,Man City,2.2906374437300783,49
Matheus Luiz Nunes2023-10-08T15:30:00Z,Matheus Luiz Nunes,Man City,2.012031646111092,50
Mathias Jensen2023-10-07T14:00:00Z,Mathias Jensen,Brentford,2.91864690842275,54
Miguel Almirón Rejala2023-10-08T13:00:00Z,Miguel Almirón Rejala,Newcastle,3.821009035805268,63
Mike Trésor2023-10-07T14:00:00Z,Mike Trésor,Burnley,2.2345436049944216,55
Mohamed Salah2023-10-08T13:00:00Z,Mohamed Salah,Liverpool,5.269771519158901,126
Mohammed Kudus2023-10-08T13:00:00Z,Mohammed Kudus,West Ham,2.486133432188609,65
Moisés Caicedo Corozo2023-10-07T14:00:00Z,Moisés Caicedo Corozo,Chelsea,3.0022935801387924,48
Morgan Gibbs-White2023-10-07T16:30:00Z,Morgan Gibbs-White,Nott'm Forest,3.2321256076332547,58
Moussa Diaby2023-10-08T13:00:00Z,Moussa Diaby,Aston Villa,4.360170353906171,67
Mykhailo Mudryk2023-10-07T14:00:00Z,Mykhailo Mudryk,Chelsea,3.266850968933717,63
Nathan Redmond2023-10-07T14:00:00Z,Nathan Redmond,Burnley,1.4668459378206067,48
Nicolás Domínguez2023-10-07T16:30:00Z,Nicolás Domínguez,Nott'm Forest,2.552746377091983,50
Oliver Norwood2023-10-07T14:00:00Z,Oliver Norwood,Sheffield Utd,2.006884223368986,49
Orel Mangala2023-10-07T16:30:00Z,Orel Mangala,Nott'm Forest,2.079311417193969,50
Pablo Fornals Malla2023-10-08T13:00:00Z,Pablo Fornals Malla,West Ham,1.6008857894568853,48
Pape Matar Sarr2023-10-07T11:30:00Z,Pape Matar Sarr,Spurs,3.869624199777132,46
Pascal Groß2023-10-08T13:00:00Z,Pascal Groß,Brighton,3.1789836818103403,63
Pedro Lomba Neto2023-10-08T13:00:00Z,Pedro Lomba Neto,Wolves,3.543104104477614,56
Pelly Ruddock Mpanzu2023-10-07T11:30:00Z,Pelly Ruddock Mpanzu,Luton,2.2097319856938347,49
Phil Foden2023-10-08T15:30:00Z,Phil Foden,Man City,4.661655416022217,76
Philip Billing2023-10-07T14:00:00Z,Philip Billing,Bournemouth,3.012966009426287,53
Pierre-Emile Højbjerg2023-10-07T11:30:00Z,Pierre-Emile Højbjerg,Spurs,2.0000263974401395,53
Raheem Sterling2023-10-07T14:00:00Z,Raheem Sterling,Chelsea,3.395351542565673,71
Reiss Nelson2023-10-08T15:30:00Z,Reiss Nelson,Arsenal,1.208624303547329,49
Richarlison de Andrade2023-10-07T11:30:00Z,Richarlison de Andrade,Spurs,4.822775421752024,67
Rodrigo Hernandez2023-10-08T15:30:00Z,Rodrigo Hernandez,Man City,2.6970368937720632,56
Roméo Lavia2023-10-07T14:00:00Z,Roméo Lavia,Chelsea,2.994238648008736,49
Ryan Christie2023-10-07T14:00:00Z,Ryan Christie,Bournemouth,3.10608686037012,50
Ryan Yates2023-10-07T16:30:00Z,Ryan Yates,Nott'm Forest,1.6229319203529902,49
Sander Berge2023-10-07T14:00:00Z,Sander Berge,Burnley,2.3261364188637894,48
Sandro Tonali2023-10-08T13:00:00Z,Sandro Tonali,Newcastle,2.362529691912881,55
Saïd Benrahma2023-10-08T13:00:00Z,Saïd Benrahma,West Ham,2.071861332757122,58
Saša Lukić2023-10-07T14:00:00Z,Saša Lukić,Fulham,1.9104998557345347,44
Scott McTominay2023-10-07T14:00:00Z,Scott McTominay,Man Utd,2.453844881226749,48
Sean Longstaff2023-10-08T13:00:00Z,Sean Longstaff,Newcastle,2.5481342441328563,49
Simon Adingra2023-10-08T13:00:00Z,Simon Adingra,Brighton,2.504248404295531,50
Solly March2023-10-08T13:00:00Z,Solly March,Brighton,2.7462257254227427,64
Son Heung-min2023-10-07T11:30:00Z,Son Heung-min,Spurs,6.233193479483108,93
Tahith Chong2023-10-07T11:30:00Z,Tahith Chong,Luton,1.9813508725797808,49
Tom Cairney2023-10-07T14:00:00Z,Tom Cairney,Fulham,2.077102133600338,49
Tommy Doyle2023-10-08T13:00:00Z,Tommy Doyle,Wolves,1.4027986404376929,44
Tomáš Souček2023-10-08T13:00:00Z,Tomáš Souček,West Ham,3.013954913150338,49
Tyler Adams2023-10-07T14:00:00Z,Tyler Adams,Bournemouth,2.152120156207254,50
Vini de Souza Costa2023-10-07T14:00:00Z,Vini de Souza Costa,Sheffield Utd,2.19952891864424,50
Vitaly Janelt2023-10-07T14:00:00Z,Vitaly Janelt,Brentford,2.313061008230193,54
Will Hughes2023-10-07T16:30:00Z,Will Hughes,Crystal Palace,2.511395765691388,49
Willian Borges da Silva2023-10-07T14:00:00Z,Willian Borges da Silva,Fulham,3.7922261425732335,53
Youri Tielemans2023-10-08T13:00:00Z,Youri Tielemans,Aston Villa,2.1198745356677446,57
Yves Bissouma2023-10-07T11:30:00Z,Yves Bissouma,Spurs,3.9358011240027797,50
