,id,name,cost,position,home_team,away_team,kickoff_time,is_home,team_x
77,73,Jamal Lowe,49,MID,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
78,74,Emiliano Marcondes,44,MID,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
79,75,Chris Mepham,43,DEF,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
80,76,Kieffer Moore,47,FWD,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
81,77,Norberto Murara Neto,45,GKP,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
82,78,Dango Ouattara,48,MID,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
83,79,Ben Pearson,45,MID,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
84,80,Darren Randolph,40,GKP,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
85,81,Joe Rothwell,49,MID,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
86,82,Antoine Semenyo,45,FWD,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
87,83,Marcos Senesi,44,DEF,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
88,84,Adam Smith,44,DEF,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
89,85,Dominic Solanke,64,FWD,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
90,86,Marcus Tavernier,54,MID,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
91,87,Hamed Traorè,48,MID,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
92,88,Mark Travers,40,GKP,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
93,89,Illia Zabarnyi,45,DEF,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
94,595,Milos Kerkez,45,DEF,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
95,607,Ionuț Radu,44,GKP,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
96,619,Ben Greenwood,40,DEF,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
97,643,Max Aarons,45,DEF,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
98,644,Alex Scott,49,MID,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
99,673,Tyler Adams,50,MID,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
100,705,Luis Sinisterra,55,MID,Bournemouth,Wolves,2023-10-21T14:00:00Z,True,Bournemouth
101,90,Kristoffer Ajer,45,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
102,91,Ellery Balcombe,40,GKP,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
103,92,Shandon Baptiste,43,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
104,93,Mads Bech Sørensen,40,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
105,94,Mads Bidstrup,45,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
106,95,Sergi Canós Tenés,50,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
107,96,Nathan Collins,45,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
108,97,Matthew Cox,40,GKP,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
109,98,Mikkel Damsgaard,49,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
110,99,Josh Dasilva,48,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
111,100,Halil Dervişoğlu,45,FWD,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
112,101,Mark Flekken,45,GKP,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
113,102,Charlie Goode,39,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
114,103,Rico Henry,44,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
115,104,Aaron Hickey,45,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
116,105,Vitaly Janelt,54,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
117,106,Mathias Jensen,54,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
118,107,Keane Lewis-Potter,48,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
119,108,Bryan Mbeumo,68,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
120,109,Ben Mee,48,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
121,110,Christian Nørgaard,55,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
122,111,Frank Onyeka,49,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
123,112,Ethan Pinnock,45,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
124,114,Mads Roerslev Rasmussen,44,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
125,115,Kevin Schade,54,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
126,116,Thomas Strakosha,39,GKP,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
127,117,Ivan Toney,79,FWD,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
128,118,Ryan Trevitt,45,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
129,119,Yoane Wissa,59,FWD,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
130,120,Yegor Yarmolyuk,44,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
131,121,Mathias Jorgensen,44,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
132,258,Neal Maupay,49,FWD,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
133,620,Michael Olakigbe,45,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
134,684,Ethan Brierley,45,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
135,701,Saman Ghoddos,45,MID,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
136,725,Ji-Soo Kim,40,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,True,Brentford
137,122,Simon Adingra,50,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
138,123,Steven Alzate,44,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
139,124,Yasin Ayari,45,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
140,125,Facundo Buonanotte,48,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
141,127,Aaron Connolly,45,FWD,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
142,128,Mahmoud Dahoud,48,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
143,129,Lewis Dunk,50,DEF,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
144,130,Julio Enciso,51,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
145,131,Pervis Estupiñán,51,DEF,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
146,132,Evan Ferguson,60,FWD,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
147,133,Billy Gilmour,49,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
148,134,Pascal Groß,63,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
149,135,João Pedro Junqueira de Jesus,53,FWD,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
150,136,Michał Karbownik,40,DEF,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
151,137,Kacper Kozłowski,45,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
152,138,Adam Lallana,49,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
153,139,Tariq Lamptey,40,DEF,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
154,140,Solly March,64,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
155,141,Tom McGill,39,GKP,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
156,142,James Milner,48,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
157,143,Kaoru Mitoma,66,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
158,144,Jakub Moder,44,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
159,146,Jeremy Sarmiento Morante,45,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
160,147,Kjell Scherpen,40,GKP,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
161,148,Jason Steele,44,GKP,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
162,149,Deniz Undav,55,FWD,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
163,150,Jan Paul van Hecke,40,DEF,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
164,151,Joël Veltman,44,DEF,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
165,152,Bart Verbruggen,44,GKP,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
166,153,Adam Webster,43,DEF,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
167,154,Danny Welbeck,58,FWD,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
168,155,Andi Zeqiri,44,FWD,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
169,606,Igor Julio dos Santos de Paulo,43,DEF,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
170,621,Jack Hinshelwood,45,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
171,690,Carlos Baleba,45,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
172,700,Anssumane Fati Vieira,65,MID,Man City,Brighton,2023-10-21T14:00:00Z,False,Brighton
173,156,Enock Agyei,44,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
174,157,Ameen Al-Dakhil,40,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
175,158,Samuel Bastien,49,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
176,159,Manuel Benson Hedilazio,53,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
177,160,Jordan Beyer,40,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
178,161,Josh Brownhill,48,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
179,162,Darko Churlinov,44,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
180,163,Jack Cork,48,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
181,164,Dara Costelloe,45,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
182,165,Josh Cullen,50,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
183,166,CJ Egan-Riley,39,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
184,167,Hjalmar Ekdal,39,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
185,168,Lyle Foster,50,FWD,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
186,169,Denis Franchi,39,GKP,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
187,170,Jóhann Berg Gudmundsson,49,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
188,171,Luke McNally,40,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
189,172,Arijanet Muric,44,GKP,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
190,173,Dara O'Shea,44,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
191,174,Michael Obafemi,49,FWD,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
192,175,Bailey Peacock-Farrell,40,GKP,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
193,176,Connor Roberts,44,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
194,177,Jay Rodriguez,53,FWD,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
195,178,Charlie Taylor,39,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
196,179,Bobby Thomas,40,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
197,180,Scott Twine,49,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
198,181,Lawrence Vigouroux,40,GKP,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
199,182,Victor da Silva,44,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
200,183,Wout Weghorst,55,FWD,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
201,184,Anass Zaroury,49,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
202,475,Sander Berge,48,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
203,594,Zeki Amdouni,54,FWD,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
204,596,James Trafford,45,GKP,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
205,600,Nathan Redmond,48,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
206,605,Luca Koleosho,50,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
207,608,Jacob Bruun Larsen,49,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
208,622,Owen Dodgson,40,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
209,660,Wilson Odobert,50,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
210,674,Hannes Delcroix,40,DEF,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
211,675,Aaron Ramsey,50,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
212,694,Han-Noah Massengo,50,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
213,706,Mike Trésor,55,MID,Brentford,Burnley,2023-10-21T14:00:00Z,False,Burnley
214,126,Moisés Caicedo Corozo,47,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
215,145,Robert Sánchez,46,GKP,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
216,185,Ethan Ampadu,40,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
217,187,Kepa Arrizabalaga,50,GKP,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
218,188,Pierre-Emerick Aubameyang,65,FWD,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
219,189,César Azpilicueta,45,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
220,190,Abdul Rahman Baba,40,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
221,191,Benoît Badiashile,44,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
222,192,Marcus Bettinelli,40,GKP,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
223,193,Armando Broja,49,FWD,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
224,194,Trevoh Chalobah,43,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
225,195,Ben Chilwell,55,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
226,196,Carney Chukwuemeka,43,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
227,197,Levi Colwill,46,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
228,198,Marc Cucurella Saseta,48,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
229,199,Enzo Fernández,49,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
230,200,David Datro Fofana,50,FWD,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
231,201,Wesley Fofana,44,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
232,202,Conor Gallagher,54,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
233,203,Malo Gusto,42,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
234,206,Reece James,53,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
235,207,Romelu Lukaku Bolingoli,68,FWD,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
236,208,Noni Madueke,53,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
237,210,Mykhailo Mudryk,63,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
238,211,Nicolas Jackson,69,FWD,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
239,212,Christopher Nkunku,73,FWD,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
240,213,Christian Pulisic,55,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
241,214,Malang Sarr,44,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
242,215,Gabriel Słonina,40,GKP,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
243,216,Raheem Sterling,70,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
244,217,Thiago Emiliano da Silva,50,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
245,218,Hakim Ziyech,54,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
246,362,Cole Palmer,49,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
247,589,Ângelo Gabriel Borges Damaceno,50,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
248,609,Ian Maatsen,52,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
249,611,Axel Disasi,51,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
250,613,Lesley Ugochukwu,44,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
251,623,Mason Burstow,45,FWD,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
252,659,Lucas Bergström,40,GKP,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
253,667,Roméo Lavia,49,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
254,671,Bashir Humphreys,40,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
255,677,Deivid Washington de Souza Eugênio,45,FWD,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
256,680,Eddie Beach,40,GKP,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
257,681,Diego Manuel Jadon da Silva Moreira,45,MID,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
258,687,Djordje Petrovic,45,GKP,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
259,716,Alfie Gilchrist,40,DEF,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
260,717,Ronnie Stutter,45,FWD,Chelsea,Arsenal,2023-10-21T16:30:00Z,True,Chelsea
