,id,name,cost,position,home_team,away_team,kickoff_time,is_home,team_x
26,113,David Raya Martin,48,GKP,Arsenal,Sheffield Utd,2023-10-28T14:00:00Z,True,Arsenal
27,540,Declan Rice,54,MID,Arsenal,Sheffield Utd,2023-10-28T14:00:00Z,True,Arsenal
28,578,Reiss Nelson,49,MID,Arsenal,Sheffield Utd,2023-10-28T14:00:00Z,True,Arsenal
29,585,Jurriën Timber,47,DEF,Arsenal,Sheffield Utd,2023-10-28T14:00:00Z,True,Arsenal
30,646,Karl Hein,40,GKP,Arsenal,Sheffield Utd,2023-10-28T14:00:00Z,True,Arsenal
31,32,Alexandre Moreno Lopera,50,DEF,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
32,34,Leon Bailey,55,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
33,35,Emiliano Buendía Stati,57,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
34,36,Matty Cash,51,DEF,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
35,37,Calum Chambers,39,DEF,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
36,38,Philippe Coutinho Correia,58,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
37,39,Keinan Davis,49,FWD,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
38,40,Leander Dendoncker,49,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
39,41,Diego Carlos Santos Silva,44,DEF,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
40,42,Lucas Digne,47,DEF,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
41,43,Douglas Luiz Soares de Paulo,55,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
42,44,Jhon Durán,50,FWD,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
43,45,Kortney Hause,40,DEF,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
44,46,Tim Iroegbunam,44,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
45,47,Boubacar Kamara,50,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
46,48,Ezri Konsa Ngoyo,45,DEF,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
47,49,Emiliano Martínez Romero,49,GKP,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
48,50,John McGinn,55,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
49,51,Tyrone Mings,42,DEF,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
50,53,Robin Olsen,40,GKP,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
51,54,Jaden Philogene-Bidace,45,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
52,55,Jacob Ramsey,59,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
53,56,Morgan Sanson,45,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
54,57,Viljami Sinisalo,40,GKP,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
55,58,Youri Tielemans,57,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
56,59,Bertrand Traoré,50,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
57,60,Ollie Watkins,83,FWD,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
58,61,Wesley Moraes Ferreira da Silva,50,FWD,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
59,584,Pau Torres,45,DEF,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
60,599,Moussa Diaby,67,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
61,618,Omari Kellyman,45,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
62,670,Filip Marschall,40,GKP,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
63,672,Nicolò Zaniolo,55,MID,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
64,686,Oliwier Zych,40,GKP,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
65,699,Clément Lenglet,45,DEF,Aston Villa,Luton,2023-10-29T14:00:00Z,True,Aston Villa
66,62,Jaidon Anthony,49,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
67,63,Philip Billing,52,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
68,64,David Brooks,49,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
69,65,Ryan Christie,50,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
70,66,Lewis Cook,50,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
71,67,Siriki Dembélé,45,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
72,68,Ryan Fredericks,44,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
73,69,James Hill,40,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
74,70,Lloyd Kelly,45,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
75,71,Gavin Kilkenny,44,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
76,72,Justin Kluivert,47,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
77,73,Jamal Lowe,49,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
78,74,Emiliano Marcondes,44,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
79,75,Chris Mepham,43,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
80,76,Kieffer Moore,47,FWD,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
81,77,Norberto Murara Neto,45,GKP,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
82,78,Dango Ouattara,48,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
83,79,Ben Pearson,45,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
84,80,Darren Randolph,40,GKP,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
85,81,Joe Rothwell,49,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
86,82,Antoine Semenyo,45,FWD,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
87,83,Marcos Senesi,44,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
88,84,Adam Smith,44,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
89,85,Dominic Solanke,64,FWD,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
90,86,Marcus Tavernier,54,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
91,87,Hamed Traorè,48,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
92,88,Mark Travers,40,GKP,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
93,89,Illia Zabarnyi,45,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
94,595,Milos Kerkez,45,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
95,607,Ionuț Radu,44,GKP,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
96,619,Ben Greenwood,40,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
97,643,Max Aarons,45,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
98,644,Alex Scott,49,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
99,673,Tyler Adams,50,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
100,705,Luis Sinisterra,55,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,True,Bournemouth
101,90,Kristoffer Ajer,45,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
102,91,Ellery Balcombe,40,GKP,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
103,92,Shandon Baptiste,43,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
104,93,Mads Bech Sørensen,40,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
105,94,Mads Bidstrup,45,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
106,95,Sergi Canós Tenés,50,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
107,96,Nathan Collins,45,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
108,97,Matthew Cox,40,GKP,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
109,98,Mikkel Damsgaard,49,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
110,99,Josh Dasilva,47,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
111,100,Halil Dervişoğlu,45,FWD,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
112,101,Mark Flekken,45,GKP,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
113,102,Charlie Goode,39,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
114,103,Rico Henry,44,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
115,104,Aaron Hickey,45,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
116,105,Vitaly Janelt,54,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
117,106,Mathias Jensen,55,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
118,107,Keane Lewis-Potter,48,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
119,108,Bryan Mbeumo,67,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
120,109,Ben Mee,48,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
121,110,Christian Nørgaard,55,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
122,111,Frank Onyeka,49,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
123,112,Ethan Pinnock,45,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
124,114,Mads Roerslev Rasmussen,44,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
125,115,Kevin Schade,53,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
126,116,Thomas Strakosha,39,GKP,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
127,117,Ivan Toney,79,FWD,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
128,118,Ryan Trevitt,45,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
129,119,Yoane Wissa,59,FWD,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
130,120,Yegor Yarmolyuk,44,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
131,121,Mathias Jorgensen,44,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
132,258,Neal Maupay,49,FWD,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
133,620,Michael Olakigbe,45,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
134,684,Ethan Brierley,45,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
135,701,Saman Ghoddos,45,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
136,725,Ji-Soo Kim,40,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,False,Brentford
137,122,Simon Adingra,50,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
138,123,Steven Alzate,44,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
139,124,Yasin Ayari,45,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
140,125,Facundo Buonanotte,48,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
141,127,Aaron Connolly,45,FWD,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
142,128,Mahmoud Dahoud,48,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
143,129,Lewis Dunk,50,DEF,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
144,130,Julio Enciso,51,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
145,131,Pervis Estupiñán,50,DEF,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
146,132,Evan Ferguson,60,FWD,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
147,133,Billy Gilmour,49,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
148,134,Pascal Groß,63,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
149,135,João Pedro Junqueira de Jesus,53,FWD,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
150,136,Michał Karbownik,40,DEF,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
151,137,Kacper Kozłowski,45,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
152,138,Adam Lallana,49,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
153,139,Tariq Lamptey,40,DEF,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
154,140,Solly March,63,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
155,141,Tom McGill,39,GKP,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
156,142,James Milner,48,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
157,143,Kaoru Mitoma,65,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
158,144,Jakub Moder,44,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
159,146,Jeremy Sarmiento Morante,45,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
160,147,Kjell Scherpen,40,GKP,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
161,148,Jason Steele,43,GKP,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
162,149,Deniz Undav,55,FWD,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
163,150,Jan Paul van Hecke,40,DEF,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
164,151,Joël Veltman,44,DEF,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
165,152,Bart Verbruggen,44,GKP,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
166,153,Adam Webster,43,DEF,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
167,154,Danny Welbeck,58,FWD,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
168,155,Andi Zeqiri,44,FWD,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
169,606,Igor Julio dos Santos de Paulo,43,DEF,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
170,621,Jack Hinshelwood,45,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
171,690,Carlos Baleba,45,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
172,700,Anssumane Fati Vieira,65,MID,Brighton,Fulham,2023-10-29T14:00:00Z,True,Brighton
173,156,Enock Agyei,44,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
174,157,Ameen Al-Dakhil,40,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
175,158,Samuel Bastien,49,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
176,159,Manuel Benson Hedilazio,52,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
177,160,Jordan Beyer,40,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
178,161,Josh Brownhill,48,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
179,162,Darko Churlinov,44,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
180,163,Jack Cork,48,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
181,164,Dara Costelloe,45,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
182,165,Josh Cullen,50,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
183,166,CJ Egan-Riley,39,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
184,167,Hjalmar Ekdal,39,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
185,168,Lyle Foster,50,FWD,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
186,169,Denis Franchi,39,GKP,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
187,170,Jóhann Berg Gudmundsson,48,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
188,171,Luke McNally,40,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
189,172,Arijanet Muric,43,GKP,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
190,173,Dara O'Shea,44,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
191,174,Michael Obafemi,49,FWD,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
192,175,Bailey Peacock-Farrell,40,GKP,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
193,176,Connor Roberts,44,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
194,177,Jay Rodriguez,53,FWD,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
195,178,Charlie Taylor,39,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
196,179,Bobby Thomas,40,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
197,180,Scott Twine,49,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
198,181,Lawrence Vigouroux,40,GKP,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
199,182,Victor da Silva,44,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
200,183,Wout Weghorst,55,FWD,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
201,184,Anass Zaroury,48,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
202,475,Sander Berge,48,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
203,594,Zeki Amdouni,54,FWD,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
204,596,James Trafford,45,GKP,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
205,600,Nathan Redmond,48,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
206,605,Luca Koleosho,50,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
207,608,Jacob Bruun Larsen,49,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
208,622,Owen Dodgson,40,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
209,660,Wilson Odobert,50,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
210,674,Hannes Delcroix,40,DEF,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
211,675,Aaron Ramsey,50,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
212,694,Han-Noah Massengo,50,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
213,706,Mike Trésor,55,MID,Bournemouth,Burnley,2023-10-28T14:00:00Z,False,Burnley
214,126,Moisés Caicedo Corozo,47,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
215,145,Robert Sánchez,46,GKP,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
216,185,Ethan Ampadu,40,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
217,187,Kepa Arrizabalaga,50,GKP,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
218,188,Pierre-Emerick Aubameyang,65,FWD,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
219,189,César Azpilicueta,45,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
220,190,Abdul Rahman Baba,40,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
221,191,Benoît Badiashile,44,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
222,192,Marcus Bettinelli,40,GKP,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
223,193,Armando Broja,49,FWD,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
224,194,Trevoh Chalobah,43,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
225,195,Ben Chilwell,54,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
226,196,Carney Chukwuemeka,43,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
227,197,Levi Colwill,46,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
228,198,Marc Cucurella Saseta,48,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
229,199,Enzo Fernández,49,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
230,200,David Datro Fofana,50,FWD,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
231,201,Wesley Fofana,44,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
232,202,Conor Gallagher,54,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
233,203,Malo Gusto,42,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
234,206,Reece James,53,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
235,207,Romelu Lukaku Bolingoli,68,FWD,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
236,208,Noni Madueke,53,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
237,210,Mykhailo Mudryk,63,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
238,211,Nicolas Jackson,69,FWD,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
239,212,Christopher Nkunku,73,FWD,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
240,213,Christian Pulisic,55,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
241,214,Malang Sarr,44,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
242,215,Gabriel Słonina,40,GKP,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
243,216,Raheem Sterling,70,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
244,217,Thiago Emiliano da Silva,50,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
245,218,Hakim Ziyech,54,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
246,362,Cole Palmer,50,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
247,589,Ângelo Gabriel Borges Damaceno,50,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
248,609,Ian Maatsen,52,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
249,611,Axel Disasi,51,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
250,613,Lesley Ugochukwu,44,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
251,623,Mason Burstow,45,FWD,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
252,659,Lucas Bergström,40,GKP,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
253,667,Roméo Lavia,49,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
254,671,Bashir Humphreys,40,DEF,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
255,677,Deivid Washington de Souza Eugênio,45,FWD,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
256,680,Eddie Beach,40,GKP,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
257,681,Diego Manuel Jadon da Silva Moreira,45,MID,Chelsea,Brentford,2023-10-28T11:30:00Z,True,Chelsea
