index,name,team,points,value
Mohamed Salah2023-09-03T13:00:00Z,Mohamed Salah,Liverpool,6.6682794306849615,125
Son Heung-min2023-09-02T14:00:00Z,Son Heung-min,Spurs,5.792481214816916,90
Raheem Sterling2023-09-02T14:00:00Z,Raheem Sterling,Chelsea,5.369820051715711,71
James Maddison2023-09-02T14:00:00Z,James Maddison,Spurs,5.3440935097987765,77
Kevin De Bruyne2023-09-02T14:00:00Z,Kevin De Bruyne,Man City,5.126221717475206,103
Jarrod Bowen2023-09-01T19:00:00Z,Jarrod Bowen,West Ham,5.112153805219,70
Bruno Borges Fernandes2023-09-03T15:30:00Z,Bruno Borges Fernandes,Man Utd,5.089375726058833,85
Bryan Mbeumo2023-09-02T14:00:00Z,Bryan Mbeumo,Brentford,4.9534621834497665,68
Phil Foden2023-09-02T14:00:00Z,Phil Foden,Man City,4.768269393816786,76
Solly March2023-09-02T16:30:00Z,Solly March,Brighton,4.602695535932437,66
Eberechi Eze2023-09-03T13:00:00Z,Eberechi Eze,Crystal Palace,4.600343311528673,64
Bukayo Saka2023-09-03T15:30:00Z,Bukayo Saka,Arsenal,4.539576751312364,87
Diogo Teixeira da Silva2023-09-03T13:00:00Z,Diogo Teixeira da Silva,Liverpool,4.472477907758667,80
Kaoru Mitoma2023-09-02T16:30:00Z,Kaoru Mitoma,Brighton,4.427036405079914,66
Martin Ødegaard2023-09-03T15:30:00Z,Martin Ødegaard,Arsenal,4.417832103418842,85
Gabriel Martinelli Silva2023-09-03T15:30:00Z,Gabriel Martinelli Silva,Arsenal,4.37820027230312,80
Jack Grealish2023-09-02T14:00:00Z,Jack Grealish,Man City,4.329788688585609,74
Dejan Kulusevski2023-09-02T14:00:00Z,Dejan Kulusevski,Spurs,4.27287938260445,70
Pascal Groß2023-09-02T16:30:00Z,Pascal Groß,Brighton,4.267191611719922,64
Marcus Rashford2023-09-03T15:30:00Z,Marcus Rashford,Man Utd,4.11577432993259,90
Moussa Diaby2023-09-03T13:00:00Z,Moussa Diaby,Aston Villa,4.0925238808555156,66
Saïd Benrahma2023-09-01T19:00:00Z,Saïd Benrahma,West Ham,3.9788632774469113,59
Rodrigo Hernandez2023-09-02T14:00:00Z,Rodrigo Hernandez,Man City,3.9107722497697033,57
Luis Díaz2023-09-03T13:00:00Z,Luis Díaz,Liverpool,3.815508215966073,77
Pedro Lomba Neto2023-09-03T13:00:00Z,Pedro Lomba Neto,Wolves,3.763957016279008,55
James Ward-Prowse2023-09-01T19:00:00Z,James Ward-Prowse,West Ham,3.7444183628472736,60
Richarlison de Andrade2023-09-02T14:00:00Z,Richarlison de Andrade,Spurs,3.6952877798050188,69
Morgan Gibbs-White2023-09-02T14:00:00Z,Morgan Gibbs-White,Nott'm Forest,3.6599054430233227,59
Abdoulaye Doucouré2023-09-02T11:30:00Z,Abdoulaye Doucouré,Everton,3.647498096799854,55
Enzo Fernández2023-09-02T14:00:00Z,Enzo Fernández,Chelsea,3.639716469174556,50
Alex Iwobi2023-09-02T11:30:00Z,Alex Iwobi,Everton,3.6246250830009346,54
Miguel Almirón Rejala2023-09-02T16:30:00Z,Miguel Almirón Rejala,Newcastle,3.5587811814109434,64
