index,name,team,points,value
Erling Haaland2023-09-02T14:00:00Z,Erling Haaland,Man City,4.5789272353412,140
Dominic Solanke2023-09-02T14:00:00Z,Dominic Solanke,Bournemouth,4.3067593852012065,65
Ollie Watkins2023-09-03T13:00:00Z,Ollie Watkins,Aston Villa,3.971661968194919,80
Nicolas Jackson2023-09-02T14:00:00Z,Nicolas Jackson,Chelsea,3.8517659797295942,71
Julián Álvarez2023-09-02T14:00:00Z,Julián Álvarez,Man City,3.8120827514485427,66
Yoane Wissa2023-09-02T14:00:00Z,Yoane Wissa,Brentford,3.725456257658467,62
Odsonne Edouard2023-09-03T13:00:00Z,Odsonne Edouard,Crystal Palace,3.661967239586658,55
Taiwo Awoniyi2023-09-02T14:00:00Z,Taiwo Awoniyi,Nott'm Forest,3.592874649539775,65
Michail Antonio2023-09-01T19:00:00Z,Michail Antonio,West Ham,3.5565155752447675,60
Cody Gakpo2023-09-03T13:00:00Z,Cody Gakpo,Liverpool,3.4189468724764644,74
Carlton Morris2023-09-01T19:00:00Z,Carlton Morris,Luton,3.407024932758029,55
Alexander Isak2023-09-02T16:30:00Z,Alexander Isak,Newcastle,3.3905587778923914,77
Callum Wilson2023-09-02T16:30:00Z,Callum Wilson,Newcastle,3.363678569229296,79
Darwin Núñez Ribeiro2023-09-03T13:00:00Z,Darwin Núñez Ribeiro,Liverpool,3.337128098372695,73
Matheus Santos Carneiro Da Cunha2023-09-03T13:00:00Z,Matheus Santos Carneiro Da Cunha,Wolves,3.324114184732675,55
Bénie Traoré2023-09-02T11:30:00Z,Bénie Traoré,Sheffield Utd,3.2995676840750705,55
Evan Ferguson2023-09-02T16:30:00Z,Evan Ferguson,Brighton,3.1293402133539514,59
Neal Maupay2023-09-02T11:30:00Z,Neal Maupay,Everton,3.004784541968036,50
Fábio Silva2023-09-03T13:00:00Z,Fábio Silva,Wolves,2.9497351870534203,55
Eddie Nketiah2023-09-03T15:30:00Z,Eddie Nketiah,Arsenal,2.8982060038663087,56
Lyle Foster2023-09-02T14:00:00Z,Lyle Foster,Burnley,2.8931435737083304,50
Gabriel Fernando de Jesus2023-09-03T15:30:00Z,Gabriel Fernando de Jesus,Arsenal,2.8492677677799727,79
Danny Welbeck2023-09-02T16:30:00Z,Danny Welbeck,Brighton,2.750121785385789,59
Zeki Amdouni2023-09-02T14:00:00Z,Zeki Amdouni,Burnley,2.6853807438886332,55
William Osula2023-09-02T11:30:00Z,William Osula,Sheffield Utd,2.591723106758869,45
Aleksandar Mitrović2023-09-02T14:00:00Z,Aleksandar Mitrović,Fulham,2.572614985858889,74
Antoine Semenyo2023-09-02T14:00:00Z,Antoine Semenyo,Bournemouth,2.5577046355457256,45
Anthony Martial2023-09-03T15:30:00Z,Anthony Martial,Man Utd,2.4559239518367013,65
Elijah Adebayo2023-09-01T19:00:00Z,Elijah Adebayo,Luton,2.4330220024092393,50
João Pedro Junqueira de Jesus2023-09-02T16:30:00Z,João Pedro Junqueira de Jesus,Brighton,2.3547030377650695,55
Raúl Jiménez2023-09-02T14:00:00Z,Raúl Jiménez,Fulham,2.3393375070498985,54
Sasa Kalajdzic2023-09-03T13:00:00Z,Sasa Kalajdzic,Wolves,1.8911062432000336,50
