index,name,team,points,value
Neco Williams2023-09-02T14:00:00Z,Neco Williams,Nott'm Forest,1.9537874943830422,45
Amari'i Bell2023-09-01T19:00:00Z,Amari'i Bell,Luton,1.9361380798033234,40
Matty Cash2023-09-03T13:00:00Z,Matty Cash,Aston Villa,1.9250800677265285,46
Lucas Digne2023-09-03T13:00:00Z,Lucas Digne,Aston Villa,1.914025329477158,45
Max Aarons2023-09-02T14:00:00Z,Max Aarons,Bournemouth,1.905186563491807,45
Serge Aurier2023-09-02T14:00:00Z,Serge Aurier,Nott'm Forest,1.8644634459069778,45
Lewis Dunk2023-09-02T16:30:00Z,Lewis Dunk,Brighton,1.862303812494881,50
Ezri Konsa Ngoyo2023-09-03T13:00:00Z,Ezri Konsa Ngoyo,Aston Villa,1.8288937733669806,45
Victor Lindelöf2023-09-03T15:30:00Z,Victor Lindelöf,Man Utd,1.8019038817165753,45
Fabian Schär2023-09-02T16:30:00Z,Fabian Schär,Newcastle,1.7934678834639168,50
Joël Veltman2023-09-02T16:30:00Z,Joël Veltman,Brighton,1.7238045547813419,44
Gonzalo Montiel2023-09-02T14:00:00Z,Gonzalo Montiel,Nott'm Forest,1.7114963639576968,45
Olu Aina2023-09-02T14:00:00Z,Olu Aina,Nott'm Forest,1.7092374627035418,45
Adam Webster2023-09-02T16:30:00Z,Adam Webster,Brighton,1.672094674492328,44
Tyrone Mings2023-09-03T13:00:00Z,Tyrone Mings,Aston Villa,1.6450360136666404,43
Jakub Kiwior2023-09-03T15:30:00Z,Jakub Kiwior,Arsenal,1.6060594967793789,44
Timothy Castagne2023-09-02T14:00:00Z,Timothy Castagne,Fulham,1.5425301203918071,45
Oleksandr Zinchenko2023-09-03T15:30:00Z,Oleksandr Zinchenko,Arsenal,1.5088345483385563,49
Pau Torres2023-09-03T13:00:00Z,Pau Torres,Aston Villa,1.4823729446497023,45
Dan Burn2023-09-02T16:30:00Z,Dan Burn,Newcastle,1.4727492869459315,45
Tim Ream2023-09-02T14:00:00Z,Tim Ream,Fulham,1.4220929578321482,45
Antonee Robinson2023-09-02T14:00:00Z,Antonee Robinson,Fulham,1.2309518680424747,45
Kenny Tete2023-09-02T14:00:00Z,Kenny Tete,Fulham,1.195194262069088,45
Issa Diop2023-09-02T14:00:00Z,Issa Diop,Fulham,0.8131675298998459,45
Calvin Bassey2023-09-02T14:00:00Z,Calvin Bassey,Fulham,0.7637009482846849,45
