index,name,team,points,value
Aaron Hickey2023-09-23T16:30:00Z,Aaron Hickey,Brentford,2.9225149051306087,45
Amari'i Bell2023-09-23T14:00:00Z,Amari'i Bell,Luton,2.383390526739172,40
Ameen Al-Dakhil2023-09-23T19:00:00Z,Ameen Al-Dakhil,Burnley,1.61328939757279,40
Andrew Robertson2023-09-24T13:00:00Z,Andrew Robertson,Liverpool,3.871834042654191,65
Anel Ahmedhodžić2023-09-24T15:30:00Z,Anel Ahmedhodžić,Sheffield Utd,1.5709628591219509,44
Ashley Young2023-09-23T16:30:00Z,Ashley Young,Everton,2.791690806938818,44
Axel Disasi2023-09-24T13:00:00Z,Axel Disasi,Chelsea,3.2123557121596282,51
Ben Chilwell2023-09-24T13:00:00Z,Ben Chilwell,Chelsea,3.0438796242531807,58
Ben Mee2023-09-23T16:30:00Z,Ben Mee,Brentford,3.11798578955185,49
Benjamin White2023-09-24T13:00:00Z,Benjamin White,Arsenal,3.1880293032133613,55
Connor Roberts2023-09-23T19:00:00Z,Connor Roberts,Burnley,1.794518250817884,44
Craig Dawson2023-09-23T14:00:00Z,Craig Dawson,Wolves,3.6442246039759914,45
Cristian Romero2023-09-24T13:00:00Z,Cristian Romero,Spurs,2.1413223104963874,47
Dan Burn2023-09-24T15:30:00Z,Dan Burn,Newcastle,3.3874035016458772,45
Dara O'Shea2023-09-23T19:00:00Z,Dara O'Shea,Burnley,1.4218081185044307,45
Destiny Udogie2023-09-24T13:00:00Z,Destiny Udogie,Spurs,2.5210868592661697,47
Diogo Dalot Teixeira2023-09-23T19:00:00Z,Diogo Dalot Teixeira,Man Utd,3.5031907153931305,49
Emerson Palmieri dos Santos2023-09-24T13:00:00Z,Emerson Palmieri dos Santos,West Ham,1.6353717354836934,45
Ethan Pinnock2023-09-23T16:30:00Z,Ethan Pinnock,Brentford,3.185565897513177,45
Ezri Konsa Ngoyo2023-09-24T13:00:00Z,Ezri Konsa Ngoyo,Aston Villa,2.791585354807679,45
Fabian Schär2023-09-24T15:30:00Z,Fabian Schär,Newcastle,3.3357330664959655,50
Gabriel dos Santos Magalhães2023-09-24T13:00:00Z,Gabriel dos Santos Magalhães,Arsenal,2.929907689125859,48
Hugo Bueno López2023-09-23T14:00:00Z,Hugo Bueno López,Wolves,3.0031562155425386,45
Ibrahima Konaté2023-09-24T13:00:00Z,Ibrahima Konaté,Liverpool,3.02540697233417,49
Illia Zabarnyi2023-09-24T13:00:00Z,Illia Zabarnyi,Bournemouth,1.791227769027105,45
Issa Diop2023-09-23T14:00:00Z,Issa Diop,Fulham,3.104495229844012,45
Issa Kaboré2023-09-23T14:00:00Z,Issa Kaboré,Luton,2.775341434466854,40
Ivan Perišić2023-09-24T13:00:00Z,Ivan Perišić,Spurs,2.1134002826894034,49
Jack Robinson2023-09-24T15:30:00Z,Jack Robinson,Sheffield Utd,1.5169244092224554,45
James Tarkowski2023-09-23T16:30:00Z,James Tarkowski,Everton,2.894441037082121,44
Jarell Quansah2023-09-24T13:00:00Z,Jarell Quansah,Liverpool,2.4900149146837904,40
Jarrad Branthwaite2023-09-23T16:30:00Z,Jarrad Branthwaite,Everton,2.5053644127212187,40
Jayden Bogle2023-09-24T15:30:00Z,Jayden Bogle,Sheffield Utd,1.6373021619976387,45
Joachim Andersen2023-09-23T14:00:00Z,Joachim Andersen,Crystal Palace,3.865417912715174,46
Joe Gomez2023-09-24T13:00:00Z,Joe Gomez,Liverpool,3.4799154772023315,45
Joe Worrall2023-09-23T14:00:00Z,Joe Worrall,Nott'm Forest,1.607343160030175,45
Joel Matip2023-09-24T13:00:00Z,Joel Matip,Liverpool,3.9334373699291607,49
Joel Ward2023-09-23T14:00:00Z,Joel Ward,Crystal Palace,3.357924558723395,45
Jordan Beyer2023-09-23T19:00:00Z,Jordan Beyer,Burnley,1.674829878857525,40
Joël Veltman2023-09-24T13:00:00Z,Joël Veltman,Brighton,3.0093751055462703,44
Joško Gvardiol2023-09-23T14:00:00Z,Joško Gvardiol,Man City,2.9460101452550957,51
Kenny Tete2023-09-23T14:00:00Z,Kenny Tete,Fulham,2.8466691480553354,45
Kieran Trippier2023-09-24T15:30:00Z,Kieran Trippier,Newcastle,4.465950409623451,65
