,name,team_x,kickoff_time,minutes,total_points,value,was_home,GW,team_last_position,opponent_last_position,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,mode result 3,mode clean_sheets 3,mode minutes 3,mean bonus 3,mean bps 3,mean assists 3,mean creativity 3,mean goals_scored 3,mean ict_index 3,mean influence 3,mean value 3,mean threat 3,mean result_difference 3,mean goals_conceded 3,mean total_points 3,std minutes 3,count 3 result win,count 3 result loss,count 3 result draw,count 3 yellow_cards 1,count 3 was_home True,count 3 bonus 1,count 3 minutes 1,kickoff_hour
5966,Edward Nketiah,Arsenal,2020-09-12 11:30:00+00:00,1,1,60,False,1,8,20,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,,,,,,,,,,,,,,,,,-2,-2,-2,-2,-2,-2,-2,11
5967,Edward Nketiah,Arsenal,2020-09-19 19:00:00+00:00,1,8,59,True,2,8,16,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,win,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3.0,0.0,1.0,0.0,1,-2,-2,-2,-2,-2,1,19
5968,Edward Nketiah,Arsenal,2020-09-28 19:00:00+00:00,1,1,59,False,3,8,1,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,loss,0.0,1.0,0.5,17.0,0.0,0.05,0.5,2.75,17.0,59.5,10.5,2.0,0.0,4.5,3.5,1,1,-2,-2,1,1,2,19
5969,Edward Nketiah,Arsenal,2020-10-04 13:00:00+00:00,1,1,58,True,4,8,9,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,win,0.0,1.0,0.3333333333333333,11.666666666666666,0.0,0.06666666666666667,0.3333333333333333,1.8666666666666665,11.333333333333334,59.333333333333336,7.666666666666667,2.0,0.3333333333333333,3.3333333333333335,3.2998316455372216,2,1,-2,-2,1,1,3,13
5970,Edward Nketiah,Arsenal,2020-10-17 16:30:00+00:00,1,1,58,False,5,8,2,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,loss,0.0,1.0,0.3333333333333333,12.0,0.0,1.0666666666666667,0.3333333333333333,2.766666666666667,13.133333333333333,58.666666666666664,14.0,1.3333333333333333,0.3333333333333333,3.3333333333333335,3.2998316455372216,1,2,-2,-2,2,1,3,16
5971,Edward Nketiah,Arsenal,2020-10-25 19:15:00+00:00,1,1,57,True,6,8,5,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,win,0.0,1.0,0.0,2.6666666666666665,0.0,1.2,0.0,1.0000000000000002,2.2,58.333333333333336,7.0,1.3333333333333333,0.3333333333333333,1.0,0.0,2,1,-2,-2,1,-2,3,19
5972,Edward Nketiah,Arsenal,2020-11-01 16:30:00+00:00,1,1,57,False,7,8,3,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,loss,0.0,1.0,0.0,2.6666666666666665,0.0,1.3333333333333333,0.0,0.9666666666666668,2.2,57.666666666666664,6.333333333333333,1.0,0.0,1.0,0.0,1,2,-2,-2,2,-2,3,16
5973,Edward Nketiah,Arsenal,2020-11-08 19:15:00+00:00,1,1,56,True,8,8,17,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,win,0.0,1.0,0.0,2.6666666666666665,0.0,0.43333333333333335,0.0,0.16666666666666666,1.4000000000000001,57.333333333333336,0.0,1.0,0.0,1.0,0.0,2,1,-2,-2,1,-2,3,19
5974,Edward Nketiah,Arsenal,2020-11-22 16:30:00+00:00,0,0,56,False,9,8,20,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,loss,0.0,1.0,0.0,3.0,0.0,7.233333333333333,0.0,1.7333333333333334,2.466666666666667,56.666666666666664,8.0,1.6666666666666667,0.6666666666666666,1.0,0.0,1,2,-2,-2,2,-2,3,16
5975,Edward Nketiah,Arsenal,2020-11-29 19:15:00+00:00,0,0,56,True,10,8,7,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,1.0,0.0,2.6666666666666665,0.0,7.066666666666666,0.0,1.7333333333333334,2.466666666666667,56.333333333333336,8.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.4714045207910317,1,1,1,-2,1,-2,2,19
5976,Edward Nketiah,Arsenal,2020-12-06 16:30:00+00:00,1,1,55,False,11,8,6,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,loss,0.0,0.0,0.0,1.3333333333333333,0.0,6.966666666666666,0.0,1.6333333333333335,1.4666666666666668,56.0,8.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.4714045207910317,-2,2,1,-2,2,-2,1,16
5977,Edward Nketiah,Arsenal,2020-12-13 19:15:00+00:00,1,1,55,True,12,8,10,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,0.0,0.0,0.6666666666666666,0.0,3.6,0.0,0.5666666666666667,0.7333333333333334,55.666666666666664,1.3333333333333333,1.0,0.0,0.3333333333333333,0.4714045207910317,1,1,1,-2,1,-2,1,19
5978,Edward Nketiah,Arsenal,2020-12-16 18:00:00+00:00,1,6,55,True,13,8,11,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,loss,0.0,1.0,0.0,1.6666666666666667,0.0,3.6,0.0,0.6333333333333333,0.7333333333333334,55.333333333333336,2.0,1.3333333333333333,0.0,0.6666666666666666,0.4714045207910317,1,2,-2,-2,2,-2,2,18
5979,Edward Nketiah,Arsenal,2020-12-19 17:30:00+00:00,1,2,55,False,14,8,12,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,1.0,0.3333333333333333,8.666666666666666,0.3333333333333333,10.866666666666667,0.0,2.733333333333333,8.799999999999999,55.0,7.666666666666667,1.0,0.3333333333333333,2.6666666666666665,2.3570226039551585,1,1,1,-2,2,1,3,17
5980,Edward Nketiah,Arsenal,2020-12-26 17:30:00+00:00,0,0,55,True,15,8,4,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,1.0,0.3333333333333333,9.0,0.3333333333333333,7.366666666666667,0.0,3.0666666666666664,8.066666666666666,55.0,15.333333333333334,0.6666666666666666,1.0,3.0,2.160246899469287,1,1,1,-2,2,1,3,17
5981,Edward Nketiah,Arsenal,2020-12-29 18:00:00+00:00,0,0,55,False,16,8,15,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,1.0,0.3333333333333333,8.0,0.3333333333333333,7.366666666666667,0.0,3.0,8.066666666666666,55.0,14.666666666666666,1.0,1.0,2.6666666666666665,2.494438257849294,1,1,1,-2,2,1,2,18
5982,Edward Nketiah,Arsenal,2021-01-02 20:00:00+00:00,0,0,55,False,17,8,20,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,win,0.0,0.0,0.0,1.0,0.0,0.09999999999999999,0.0,0.9,0.0,55.0,9.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.9428090415820634,2,1,-2,-2,1,-2,1,20
5983,Edward Nketiah,Arsenal,2021-01-14 20:00:00+00:00,1,1,55,True,18,8,14,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,2.3333333333333335,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,20
5984,Edward Nketiah,Arsenal,2021-01-18 20:00:00+00:00,0,0,55,True,19,8,13,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,win,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.09999999999999999,0.0,55.0,1.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.4714045207910317,2,-2,1,-2,1,-2,1,20
5985,Edward Nketiah,Arsenal,2021-01-26 20:15:00+00:00,0,0,55,False,20,8,11,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.09999999999999999,0.0,55.0,1.3333333333333333,2.3333333333333335,0.0,0.3333333333333333,0.4714045207910317,1,1,1,-2,2,-2,1,20
5986,Edward Nketiah,Arsenal,2021-01-30 17:30:00+00:00,1,1,54,True,21,8,3,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.09999999999999999,0.0,55.0,1.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.4714045207910317,1,1,1,-2,2,-2,1,17
5987,Edward Nketiah,Arsenal,2021-02-02 18:00:00+00:00,0,0,54,False,22,8,7,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.666666666666664,0.0,1.6666666666666667,0.0,0.3333333333333333,0.4714045207910317,1,1,1,-2,2,-2,1,18
5988,Edward Nketiah,Arsenal,2021-02-06 12:30:00+00:00,0,0,54,False,23,8,17,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,win,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,0.0,1.0,0.0,0.3333333333333333,0.4714045207910317,2,-2,1,-2,1,-2,1,12
5989,Edward Nketiah,Arsenal,2021-02-14 16:30:00+00:00,0,0,54,True,24,8,20,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,win,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.4714045207910317,2,-2,1,-2,1,-2,1,16
5990,Edward Nketiah,Arsenal,2021-02-21 16:30:00+00:00,0,0,54,True,25,8,2,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.3333333333333333,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,16
5991,Edward Nketiah,Arsenal,2021-02-28 12:00:00+00:00,0,0,54,False,26,8,5,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,12
5992,Edward Nketiah,Arsenal,2021-03-06 12:30:00+00:00,0,0,54,False,27,8,10,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.6666666666666667,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,12
5993,Edward Nketiah,Arsenal,2021-03-14 16:30:00+00:00,0,0,54,True,28,8,6,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,16
5994,Edward Nketiah,Arsenal,2021-03-21 15:00:00+00:00,0,0,54,False,29,8,16,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,15
5995,Edward Nketiah,Arsenal,2021-04-03 19:00:00+00:00,0,0,54,True,30,8,1,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.3333333333333333,0.0,0.0,0.0,-2,1,2,-2,1,-2,-2,19
5996,Edward Nketiah,Arsenal,2021-04-11 18:00:00+00:00,1,1,53,False,31,8,9,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.3333333333333333,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,18
5997,Edward Nketiah,Arsenal,2021-04-18 12:30:00+00:00,1,6,53,True,32,8,20,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,53.666666666666664,0.0,2.0,0.0,0.3333333333333333,0.4714045207910317,1,1,1,-2,1,-2,1,12
5998,Edward Nketiah,Arsenal,2021-04-23 19:00:00+00:00,1,2,53,True,33,8,12,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,1.0,0.3333333333333333,9.666666666666666,0.0,4.266666666666667,0.3333333333333333,3.5,11.066666666666668,53.333333333333336,19.666666666666668,2.0,0.0,2.3333333333333335,2.6246692913372702,1,1,1,-2,2,1,2,19
5999,Edward Nketiah,Arsenal,2021-05-02 13:00:00+00:00,0,0,53,False,34,8,13,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,1.0,0.3333333333333333,12.0,0.0,12.833333333333334,0.3333333333333333,5.733333333333333,14.066666666666668,53.0,30.333333333333332,1.3333333333333333,0.0,3.0,2.160246899469287,1,1,1,-2,2,1,3,13
6000,Edward Nketiah,Arsenal,2021-05-12 19:15:00+00:00,0,0,53,False,35,8,4,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,draw,0.0,1.0,0.3333333333333333,11.333333333333334,0.0,12.833333333333334,0.3333333333333333,5.733333333333333,14.066666666666668,53.0,30.333333333333332,1.0,0.0,2.6666666666666665,2.494438257849294,1,1,1,-2,2,1,2,19
6001,Edward Nketiah,Arsenal,2021-05-19 18:00:00+00:00,0,0,53,False,37,8,14,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,win,0.0,0.0,0.0,2.3333333333333335,0.0,8.566666666666666,0.0,2.2333333333333334,3.0,53.0,10.666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.9428090415820634,2,1,-2,-2,1,-2,1,18
6002,Edward Nketiah,Arsenal,2021-05-23 15:00:00+00:00,0,0,53,True,38,8,15,2.0,0.0,25.0,628.0,9.0,67.0,90.4,210.0,1.0,66.0,36.4,3.0,1.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.6666666666666667,0.0,0.0,0.0,3,-2,-2,-2,-2,-2,-2,15
5969,Edward Nketiah,Arsenal,2021-08-13 19:00:00+00:00,0,0,55,False,1,8,20,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,,,,,,,,,,,,,,,,,-2,-2,-2,-2,-2,-2,-2,19
5970,Edward Nketiah,Arsenal,2021-08-22 15:30:00+00:00,0,0,55,True,2,8,4,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,2.0,0.0,0.0,0.0,1,-2,-2,-2,-2,-2,-2,15
5971,Edward Nketiah,Arsenal,2021-08-28 11:30:00+00:00,0,0,55,False,3,8,1,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,2.0,0.0,0.0,0.0,1,1,-2,-2,1,-2,-2,11
5972,Edward Nketiah,Arsenal,2021-09-11 14:00:00+00:00,0,0,54,True,4,8,20,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,3.0,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,14
5973,Edward Nketiah,Arsenal,2021-09-18 14:00:00+00:00,0,0,54,False,5,8,17,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.666666666666664,0.0,2.6666666666666665,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,14
5974,Edward Nketiah,Arsenal,2021-09-26 15:30:00+00:00,0,0,54,True,6,8,7,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,0.0,2.3333333333333335,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,15
5975,Edward Nketiah,Arsenal,2021-10-02 16:30:00+00:00,0,0,54,False,7,8,16,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,16
5976,Edward Nketiah,Arsenal,2021-10-18 19:00:00+00:00,0,0,54,True,8,8,14,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,19
5977,Edward Nketiah,Arsenal,2021-10-22 19:00:00+00:00,0,0,54,True,9,8,11,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,19
5978,Edward Nketiah,Arsenal,2021-10-30 11:30:00+00:00,0,0,54,False,10,8,5,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,11
5979,Edward Nketiah,Arsenal,2021-11-07 14:00:00+00:00,0,0,54,True,11,8,20,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,1,1,-2,2,-2,-2,14
5980,Edward Nketiah,Arsenal,2021-11-20 17:30:00+00:00,0,0,54,False,12,8,3,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.6666666666666667,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,17
5981,Edward Nketiah,Arsenal,2021-11-27 12:30:00+00:00,0,0,54,True,13,8,12,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,2.3333333333333335,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,12
5982,Edward Nketiah,Arsenal,2021-12-02 20:15:00+00:00,1,1,54,False,14,8,2,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,2.3333333333333335,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,20
5983,Edward Nketiah,Arsenal,2021-12-06 20:00:00+00:00,1,1,54,False,15,8,10,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,win,0.0,0.0,0.0,2.0,0.0,0.16666666666666666,0.0,0.13333333333333333,1.0666666666666667,54.0,0.0,2.3333333333333335,0.0,0.3333333333333333,0.4714045207910317,2,1,-2,-2,1,-2,1,20
5984,Edward Nketiah,Arsenal,2021-12-11 15:00:00+00:00,0,0,54,True,16,8,15,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,win,0.0,1.0,0.0,2.6666666666666665,0.0,10.700000000000001,0.0,1.8333333333333333,2.6,54.0,5.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.4714045207910317,2,1,-2,-2,1,-2,2,15
5985,Edward Nketiah,Arsenal,2021-12-15 20:00:00+00:00,1,1,54,True,17,8,6,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,win,0.0,1.0,0.0,2.6666666666666665,0.0,10.700000000000001,0.0,1.8333333333333333,2.6,54.0,5.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.4714045207910317,2,1,-2,-2,1,-2,2,20
5986,Edward Nketiah,Arsenal,2021-12-18 17:30:00+00:00,0,0,54,False,18,8,9,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,loss,0.0,1.0,0.0,2.0,0.0,10.966666666666667,0.0,1.9333333333333333,2.6,54.0,5.666666666666667,2.0,0.6666666666666666,0.6666666666666666,0.4714045207910317,1,2,-2,-2,2,-2,2,17
5987,Edward Nketiah,Arsenal,2021-12-26 15:00:00+00:00,0,0,54,False,19,8,20,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,loss,0.0,0.0,0.0,1.3333333333333333,0.0,0.43333333333333335,0.0,0.2333333333333333,1.0666666666666667,54.0,0.6666666666666666,2.6666666666666665,0.0,0.3333333333333333,0.4714045207910317,1,2,-2,-2,2,-2,1,15
5988,Edward Nketiah,Arsenal,2022-01-01 12:30:00+00:00,0,0,54,True,21,8,1,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,win,0.0,0.0,0.0,1.3333333333333333,0.0,0.43333333333333335,0.0,0.2333333333333333,1.0666666666666667,54.0,0.6666666666666666,3.3333333333333335,0.0,0.3333333333333333,0.4714045207910317,2,1,-2,-2,1,-2,1,12
5989,Edward Nketiah,Arsenal,2022-01-23 14:00:00+00:00,1,1,54,True,23,8,17,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,3.0,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,14
5990,Edward Nketiah,Arsenal,2022-02-10 19:45:00+00:00,1,1,54,False,24,8,13,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,draw,0.0,0.0,0.0,0.6666666666666666,0.0,0.5666666666666667,0.0,0.2333333333333333,0.3333333333333333,54.0,1.3333333333333333,2.0,0.0,0.3333333333333333,0.4714045207910317,1,1,1,-2,2,-2,1,19
5991,Edward Nketiah,Arsenal,2022-02-24 19:45:00+00:00,1,4,54,True,26,8,13,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,draw,0.0,1.0,0.0,1.3333333333333333,0.0,0.5666666666666667,0.0,0.2333333333333333,0.3333333333333333,54.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.4714045207910317,1,1,1,-2,2,-2,2,19
5992,Edward Nketiah,Arsenal,2022-03-06 14:00:00+00:00,1,0,54,False,28,8,20,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,draw,0.0,1.0,0.0,7.666666666666667,0.3333333333333333,4.0,0.0,1.4333333333333333,7.3999999999999995,54.0,2.6666666666666665,0.6666666666666666,0.0,2.0,1.4142135623730951,1,1,1,-2,2,-2,3,14
5993,Edward Nketiah,Arsenal,2022-03-16 20:15:00+00:00,1,1,54,True,29,8,3,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,win,0.0,1.0,0.0,5.0,0.3333333333333333,3.5333333333333337,0.0,1.2,7.066666666666666,54.0,2.6666666666666665,1.0,0.3333333333333333,1.6666666666666667,1.699673171197595,2,1,-2,1,1,-2,3,20
5994,Edward Nketiah,Arsenal,2022-03-19 12:30:00+00:00,1,1,54,False,30,8,11,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,loss,0.0,1.0,0.0,5.333333333333333,0.3333333333333333,3.633333333333334,0.0,1.2333333333333334,7.133333333333333,54.0,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.699673171197595,1,2,-2,1,2,-2,3,12
5995,Edward Nketiah,Arsenal,2022-04-04 19:00:00+00:00,1,1,54,False,31,8,14,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,win,0.0,1.0,0.0,-0.6666666666666666,0.0,0.6666666666666666,0.0,0.06666666666666667,0.06666666666666667,54.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.4714045207910317,2,1,-2,1,1,-2,3,19
5996,Edward Nketiah,Arsenal,2022-04-09 14:00:00+00:00,1,1,54,True,32,8,16,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,win,0.0,1.0,0.0,3.0,0.0,4.266666666666667,0.0,0.7333333333333334,0.8000000000000002,54.0,2.3333333333333335,2.0,0.3333333333333333,1.0,0.0,2,1,-2,-2,1,-2,3,14
5997,Edward Nketiah,Arsenal,2022-04-20 18:45:00+00:00,1,13,54,False,33,8,4,2.0,1.0,36.0,411.0,6.0,97.3,116.6,211.0,5.0,120.0,42.1,1.0,0.0,0.0,win,0.0,1.0,0.0,1.3333333333333333,0.0,8.133333333333333,0.0,2.0666666666666664,1.6000000000000003,54.0,11.0,1.6666666666666667,0.6666666666666666,1.0,0.0,2,1,-2,-2,1,-2,3,18
