index,name,team,points,value
Aaron Ramsdale2023-09-17T15:30:00Z,Aaron Ramsdale,Arsenal,3.507532704781313,50
Alisson Ramses Becker2023-09-16T11:30:00Z,Alisson Ramses Becker,Liverpool,3.750676292647032,55
Alphonse Areola2023-09-16T14:00:00Z,Alphonse Areola,West Ham,2.07985422463193,41
André Onana2023-09-16T14:00:00Z,André Onana,Man Utd,2.878991763931048,50
Bart Verbruggen2023-09-16T14:00:00Z,Bart Verbruggen,Brighton,2.382034856498872,44
Bernd Leno2023-09-16T14:00:00Z,Bernd Leno,Fulham,3.1421114373280585,46
Ederson Santana de Moraes2023-09-16T14:00:00Z,Ederson Santana de Moraes,Man City,3.586160144413984,56
Emiliano Martínez Romero2023-09-16T14:00:00Z,Emiliano Martínez Romero,Aston Villa,3.3275972919236994,49
Guglielmo Vicario2023-09-16T14:00:00Z,Guglielmo Vicario,Spurs,4.48398092314897,51
James Trafford2023-09-18T18:45:00Z,James Trafford,Burnley,2.4359771172373144,45
Jason Steele2023-09-16T14:00:00Z,Jason Steele,Brighton,2.195542930933601,44
Jordan Pickford2023-09-17T15:30:00Z,Jordan Pickford,Everton,2.281820966823375,44
José Malheiro de Sá2023-09-16T11:30:00Z,José Malheiro de Sá,Wolves,2.13902946405073,50
Mark Flekken2023-09-16T16:30:00Z,Mark Flekken,Brentford,2.430810637951335,45
Matt Turner2023-09-18T18:45:00Z,Matt Turner,Nott'm Forest,4.148542729550331,40
Nick Pope2023-09-16T16:30:00Z,Nick Pope,Newcastle,3.255211439509374,55
Norberto Murara Neto2023-09-17T13:00:00Z,Norberto Murara Neto,Bournemouth,2.5830459271690254,45
Robert Sánchez2023-09-17T13:00:00Z,Robert Sánchez,Chelsea,3.2400558904383785,45
Sam Johnstone2023-09-16T14:00:00Z,Sam Johnstone,Crystal Palace,3.0554408958226755,45
Thomas Kaminski2023-09-16T14:00:00Z,Thomas Kaminski,Luton,2.8700927589212,45
Wes Foderingham2023-09-16T14:00:00Z,Wes Foderingham,Sheffield Utd,2.968607445743256,45
