index,name,team,points,value
Abdoulaye Doucouré2023-10-21T11:30:00Z,Abdoulaye Doucouré,Everton,3.879358561561883,55
Albert Sambi Lokonga2023-10-21T14:00:00Z,Albert Sambi Lokonga,Luton,1.646445759052708,49
Alejandro Garnacho2023-10-21T19:00:00Z,Alejandro Garnacho,Man Utd,2.8293451103853804,48
Alex Iwobi2023-10-23T19:00:00Z,Alex Iwobi,Fulham,2.3908331489485306,54
Alexis Mac Allister2023-10-21T11:30:00Z,Alexis Mac Allister,Liverpool,3.0111055801809474,59
Amadou Onana2023-10-21T11:30:00Z,Amadou Onana,Everton,2.756153268931531,48
Andreas Hoelgebaum Pereira2023-10-23T19:00:00Z,Andreas Hoelgebaum Pereira,Fulham,2.8040398135026523,55
Anis Slimane2023-10-21T19:00:00Z,Anis Slimane,Sheffield Utd,1.2816659741846907,48
Anssumane Fati Vieira2023-10-21T14:00:00Z,Anssumane Fati Vieira,Brighton,2.5597343925304736,65
Anthony Elanga2023-10-21T14:00:00Z,Anthony Elanga,Nott'm Forest,3.0566639857455757,50
Anthony Gordon2023-10-21T14:00:00Z,Anthony Gordon,Newcastle,3.6000827309497407,56
Antony Matheus dos Santos2023-10-21T19:00:00Z,Antony Matheus dos Santos,Man Utd,2.413086894558491,68
Arnaut Danjuma Groeneveld2023-10-21T11:30:00Z,Arnaut Danjuma Groeneveld,Everton,1.7395171822419537,55
Bernardo Veiga de Carvalho e Silva2023-10-21T14:00:00Z,Bernardo Veiga de Carvalho e Silva,Man City,2.8249837465999104,63
Billy Gilmour2023-10-21T14:00:00Z,Billy Gilmour,Brighton,2.2586230338022175,49
Bobby De Cordova-Reid2023-10-23T19:00:00Z,Bobby De Cordova-Reid,Fulham,2.6403858041355868,55
Boubacar Kamara2023-10-22T15:30:00Z,Boubacar Kamara,Aston Villa,2.6944700479832138,50
Boubacar Traoré2023-10-21T14:00:00Z,Boubacar Traoré,Wolves,1.451004374418813,44
Brennan Johnson2023-10-23T19:00:00Z,Brennan Johnson,Spurs,2.4800730829060216,58
Bruno Borges Fernandes2023-10-21T19:00:00Z,Bruno Borges Fernandes,Man Utd,5.249259065048253,84
Bruno Guimarães Rodriguez Moura2023-10-21T14:00:00Z,Bruno Guimarães Rodriguez Moura,Newcastle,3.755083534026051,58
Bryan Mbeumo2023-10-21T14:00:00Z,Bryan Mbeumo,Brentford,6.1675074858895735,68
Bukayo Saka2023-10-21T16:30:00Z,Bukayo Saka,Arsenal,4.915093285765165,86
Callum Hudson-Odoi2023-10-21T14:00:00Z,Callum Hudson-Odoi,Nott'm Forest,2.6251616079772866,49
Carlos Henrique Casimiro2023-10-21T19:00:00Z,Carlos Henrique Casimiro,Man Utd,3.30375994228402,54
Cheick Doucouré2023-10-21T14:00:00Z,Cheick Doucouré,Crystal Palace,2.1578059397152645,50
Cheikhou Kouyaté2023-10-21T14:00:00Z,Cheikhou Kouyaté,Nott'm Forest,1.6634957471658804,49
Christian Eriksen2023-10-21T19:00:00Z,Christian Eriksen,Man Utd,2.8518283373436404,59
Christian Nørgaard2023-10-21T14:00:00Z,Christian Nørgaard,Brentford,3.752085900408362,55
Cole Palmer2023-10-21T16:30:00Z,Cole Palmer,Chelsea,2.9165127762288146,49
Conor Gallagher2023-10-21T16:30:00Z,Conor Gallagher,Chelsea,2.7251379310695056,54
Curtis Jones2023-10-21T11:30:00Z,Curtis Jones,Liverpool,2.279177795213776,49
Dango Ouattara2023-10-21T14:00:00Z,Dango Ouattara,Bournemouth,2.1013834891978616,48
David Brooks2023-10-21T14:00:00Z,David Brooks,Bournemouth,1.8968282841520165,49
Declan Rice2023-10-21T16:30:00Z,Declan Rice,Arsenal,3.384206189228464,54
Dejan Kulusevski2023-10-23T19:00:00Z,Dejan Kulusevski,Spurs,4.840957664466792,70
Dominik Szoboszlai2023-10-21T11:30:00Z,Dominik Szoboszlai,Liverpool,4.456803953734683,70
Douglas Luiz Soares de Paulo2023-10-22T15:30:00Z,Douglas Luiz Soares de Paulo,Aston Villa,3.5793194942294377,54
Dwight McNeil2023-10-21T11:30:00Z,Dwight McNeil,Everton,3.623206717590492,54
Eberechi Eze2023-10-21T14:00:00Z,Eberechi Eze,Crystal Palace,3.4832291593464086,62
Edson Álvarez Velázquez2023-10-22T15:30:00Z,Edson Álvarez Velázquez,West Ham,2.279136326825525,50
Elliot Anderson2023-10-21T14:00:00Z,Elliot Anderson,Newcastle,2.581850292808174,44
Enzo Fernández2023-10-21T16:30:00Z,Enzo Fernández,Chelsea,2.5761036939470383,49
Frank Onyeka2023-10-21T14:00:00Z,Frank Onyeka,Brentford,1.9192079378212092,49
Fábio Ferreira Vieira2023-10-21T16:30:00Z,Fábio Ferreira Vieira,Arsenal,2.4086060496769366,54
Gabriel Martinelli Silva2023-10-21T16:30:00Z,Gabriel Martinelli Silva,Arsenal,4.557880028148429,77
Gustavo Hamer2023-10-21T19:00:00Z,Gustavo Hamer,Sheffield Utd,3.253412590491366,50
Hannibal Mejbri2023-10-21T19:00:00Z,Hannibal Mejbri,Man Utd,2.7640221263638893,44
Harrison Reed2023-10-23T19:00:00Z,Harrison Reed,Fulham,2.2815828691238105,48
Harry Wilson2023-10-23T19:00:00Z,Harry Wilson,Fulham,2.00942215916962,54
Harvey Elliott2023-10-21T11:30:00Z,Harvey Elliott,Liverpool,1.713691725966855,48
Hwang Hee-chan2023-10-21T14:00:00Z,Hwang Hee-chan,Wolves,3.321999783070344,54
Ian Maatsen2023-10-21T16:30:00Z,Ian Maatsen,Chelsea,1.522841584198907,52
Idrissa Gueye2023-10-21T11:30:00Z,Idrissa Gueye,Everton,1.9585149946278606,49
Jack Grealish2023-10-21T14:00:00Z,Jack Grealish,Man City,3.160039236807588,73
Jack Harrison2023-10-21T11:30:00Z,Jack Harrison,Everton,2.491444666538862,55
Jacob Bruun Larsen2023-10-21T14:00:00Z,Jacob Bruun Larsen,Burnley,2.1007238073533507,49
Jacob Ramsey2023-10-22T15:30:00Z,Jacob Ramsey,Aston Villa,2.348964937143352,59
Jairo Riedewald2023-10-21T14:00:00Z,Jairo Riedewald,Crystal Palace,1.6196590896604457,44
James Garner2023-10-21T11:30:00Z,James Garner,Everton,3.0023381679752403,49
James Maddison2023-10-23T19:00:00Z,James Maddison,Spurs,5.683135596140663,80
James McAtee2023-10-21T19:00:00Z,James McAtee,Sheffield Utd,1.8020236974652635,44
James Ward-Prowse2023-10-22T15:30:00Z,James Ward-Prowse,West Ham,4.258021089451561,63
Jarrod Bowen2023-10-22T15:30:00Z,Jarrod Bowen,West Ham,4.194587830246275,73
Jeffrey Schlupp2023-10-21T14:00:00Z,Jeffrey Schlupp,Crystal Palace,2.156154890635026,49
Jesurun Rak-Sakyi2023-10-21T14:00:00Z,Jesurun Rak-Sakyi,Crystal Palace,1.4989635425884438,45
Joe Rothwell2023-10-21T14:00:00Z,Joe Rothwell,Bournemouth,1.7656172195179083,49
Joelinton Cássio Apolinário de Lira2023-10-21T14:00:00Z,Joelinton Cássio Apolinário de Lira,Newcastle,1.7086573459896859,58
John McGinn2023-10-22T15:30:00Z,John McGinn,Aston Villa,3.1468380631549193,55
Jordan Ayew2023-10-21T14:00:00Z,Jordan Ayew,Crystal Palace,2.2776348251886613,55
Jorge Luiz Frello Filho2023-10-21T16:30:00Z,Jorge Luiz Frello Filho,Arsenal,2.7803420103178214,54
