index,name,team,points,value
Aaron Hickey2023-10-21T14:00:00Z,Aaron Hickey,Brentford,2.861661720320677,45
Adam Smith2023-10-21T14:00:00Z,Adam Smith,Bournemouth,2.7281084796235433,44
Alfie Doughty2023-10-21T14:00:00Z,Alfie Doughty,Luton,2.5857535713890214,44
Ameen Al-Dakhil2023-10-21T14:00:00Z,Ameen Al-Dakhil,Burnley,2.3895192801292926,40
Andrew Omobamidele2023-10-21T14:00:00Z,Andrew Omobamidele,Nott'm Forest,3.3248100908608738,45
Andrew Robertson2023-10-21T11:30:00Z,Andrew Robertson,Liverpool,5.0500032655137375,66
Anel Ahmedhodžić2023-10-21T19:00:00Z,Anel Ahmedhodžić,Sheffield Utd,1.1977422893550596,43
Antonee Robinson2023-10-23T19:00:00Z,Antonee Robinson,Fulham,2.3054126979762843,45
Ashley Young2023-10-21T11:30:00Z,Ashley Young,Everton,1.685204277582097,44
Auston Trusty2023-10-21T19:00:00Z,Auston Trusty,Sheffield Utd,1.116984909500778,39
Axel Disasi2023-10-21T16:30:00Z,Axel Disasi,Chelsea,2.5150951695096175,51
Ben Davies2023-10-23T19:00:00Z,Ben Davies,Spurs,2.228721478551534,43
Benjamin White2023-10-21T16:30:00Z,Benjamin White,Arsenal,4.21444313798273,56
Calvin Bassey2023-10-23T19:00:00Z,Calvin Bassey,Fulham,1.5495900026914813,44
Charlie Taylor2023-10-21T14:00:00Z,Charlie Taylor,Burnley,2.5164264543438226,39
Chris Basham2023-10-21T19:00:00Z,Chris Basham,Sheffield Utd,1.15435215025917,40
Chris Richards2023-10-21T14:00:00Z,Chris Richards,Crystal Palace,1.243288787042473,39
Clément Lenglet2023-10-22T15:30:00Z,Clément Lenglet,Aston Villa,3.028480825137148,45
Connor Roberts2023-10-21T14:00:00Z,Connor Roberts,Burnley,2.8146815676484245,44
Craig Dawson2023-10-21T14:00:00Z,Craig Dawson,Wolves,2.706393654615705,45
Cristian Romero2023-10-23T19:00:00Z,Cristian Romero,Spurs,4.03267813550871,48
Dan Burn2023-10-21T14:00:00Z,Dan Burn,Newcastle,2.519920740526511,46
Dara O'Shea2023-10-21T14:00:00Z,Dara O'Shea,Burnley,2.4965109612684544,44
Destiny Udogie2023-10-23T19:00:00Z,Destiny Udogie,Spurs,3.7952656586164593,49
Diego Carlos Santos Silva2023-10-22T15:30:00Z,Diego Carlos Santos Silva,Aston Villa,2.8056029841121024,44
Diogo Dalot Teixeira2023-10-21T19:00:00Z,Diogo Dalot Teixeira,Man Utd,4.40844174980562,49
Emerson Leite de Souza Junior2023-10-23T19:00:00Z,Emerson Leite de Souza Junior,Spurs,2.223180933755632,45
Emerson Palmieri dos Santos2023-10-22T15:30:00Z,Emerson Palmieri dos Santos,West Ham,3.003259229891569,45
Ethan Pinnock2023-10-21T14:00:00Z,Ethan Pinnock,Brentford,4.010576079179028,45
Ezri Konsa Ngoyo2023-10-22T15:30:00Z,Ezri Konsa Ngoyo,Aston Villa,3.4584538239185467,45
Fabian Schär2023-10-21T14:00:00Z,Fabian Schär,Newcastle,2.8817196974607504,51
Fodé Ballo-Touré2023-10-23T19:00:00Z,Fodé Ballo-Touré,Fulham,2.191646978706842,45
Gabriel dos Santos Magalhães2023-10-21T16:30:00Z,Gabriel dos Santos Magalhães,Arsenal,3.9070944047726948,47
Gonzalo Montiel2023-10-21T14:00:00Z,Gonzalo Montiel,Nott'm Forest,3.3248100908608738,45
Harry Maguire2023-10-21T19:00:00Z,Harry Maguire,Man Utd,3.358488829387377,42
Harry Toffolo2023-10-21T14:00:00Z,Harry Toffolo,Nott'm Forest,3.6203612883721785,44
Ibrahima Konaté2023-10-21T11:30:00Z,Ibrahima Konaté,Liverpool,2.3032651917991998,49
Igor Julio dos Santos de Paulo2023-10-21T14:00:00Z,Igor Julio dos Santos de Paulo,Brighton,1.2960470219859004,43
Illia Zabarnyi2023-10-21T14:00:00Z,Illia Zabarnyi,Bournemouth,2.614100401890001,45
Issa Diop2023-10-23T19:00:00Z,Issa Diop,Fulham,2.4622419554299393,45
Issa Kaboré2023-10-21T14:00:00Z,Issa Kaboré,Luton,2.4260552336063497,40
Jack Robinson2023-10-21T19:00:00Z,Jack Robinson,Sheffield Utd,1.2440687162879072,45
James Tarkowski2023-10-21T11:30:00Z,James Tarkowski,Everton,2.2660252901435545,45
Jan Paul van Hecke2023-10-21T14:00:00Z,Jan Paul van Hecke,Brighton,1.0952576968998573,40
Jarrad Branthwaite2023-10-21T11:30:00Z,Jarrad Branthwaite,Everton,1.4001760103554097,40
Jayden Bogle2023-10-21T19:00:00Z,Jayden Bogle,Sheffield Utd,1.4809426310888134,45
Joachim Andersen2023-10-21T14:00:00Z,Joachim Andersen,Crystal Palace,2.189357522594109,48
Joe Gomez2023-10-21T11:30:00Z,Joe Gomez,Liverpool,3.1997171826247763,45
Joel Matip2023-10-21T11:30:00Z,Joel Matip,Liverpool,3.469585555731511,49
Joel Ward2023-10-21T14:00:00Z,Joel Ward,Crystal Palace,1.8062640463961954,45
John Egan2023-10-21T19:00:00Z,John Egan,Sheffield Utd,1.0961141001877566,44
John Stones2023-10-21T14:00:00Z,John Stones,Man City,2.5390083519793523,53
Jordan Beyer2023-10-21T14:00:00Z,Jordan Beyer,Burnley,2.5421555858205886,40
Joël Veltman2023-10-21T14:00:00Z,Joël Veltman,Brighton,1.915531234745327,44
Joško Gvardiol2023-10-21T14:00:00Z,Joško Gvardiol,Man City,2.896788752332056,50
Kieran Trippier2023-10-21T14:00:00Z,Kieran Trippier,Newcastle,5.134918351425962,68
Konstantinos Mavropanos2023-10-22T15:30:00Z,Konstantinos Mavropanos,West Ham,2.1276095854599975,45
Kristoffer Ajer2023-10-21T14:00:00Z,Kristoffer Ajer,Brentford,3.2101932624351353,45
Kurt Zouma2023-10-22T15:30:00Z,Kurt Zouma,West Ham,3.241933943883166,45
Kyle Walker2023-10-21T14:00:00Z,Kyle Walker,Man City,3.099017550354915,53
Levi Colwill2023-10-21T16:30:00Z,Levi Colwill,Chelsea,2.288048850413568,46
Lewis Dunk2023-10-21T14:00:00Z,Lewis Dunk,Brighton,2.5631560710940646,50
Lloyd Kelly2023-10-21T14:00:00Z,Lloyd Kelly,Bournemouth,2.5107645925405633,45
Lucas Digne2023-10-22T15:30:00Z,Lucas Digne,Aston Villa,4.017854537749584,46
Mads Roerslev Rasmussen2023-10-21T14:00:00Z,Mads Roerslev Rasmussen,Brentford,3.248198209306001,44
Manuel Akanji2023-10-21T14:00:00Z,Manuel Akanji,Man City,2.922702972322131,50
Marc Cucurella Saseta2023-10-21T16:30:00Z,Marc Cucurella Saseta,Chelsea,2.555010813609312,48
Marc Guéhi2023-10-21T14:00:00Z,Marc Guéhi,Crystal Palace,1.727752554668018,45
Marcos Senesi2023-10-21T14:00:00Z,Marcos Senesi,Bournemouth,2.593231589820195,44
Matt Doherty2023-10-21T14:00:00Z,Matt Doherty,Wolves,2.083370275528989,43
Matty Cash2023-10-22T15:30:00Z,Matty Cash,Aston Villa,3.4328501525745265,50
Max Aarons2023-10-21T14:00:00Z,Max Aarons,Bournemouth,2.4976270316190887,45
Max Kilman2023-10-21T14:00:00Z,Max Kilman,Wolves,2.888884487750197,45
Micky van de Ven2023-10-23T19:00:00Z,Micky van de Ven,Spurs,2.914995370369919,45
Milos Kerkez2023-10-21T14:00:00Z,Milos Kerkez,Bournemouth,2.632042695445173,45
Murillo Santiago Costa dos Santos2023-10-21T14:00:00Z,Murillo Santiago Costa dos Santos,Nott'm Forest,3.3248100908608738,45
Nathan Aké2023-10-21T14:00:00Z,Nathan Aké,Man City,2.9086259842671547,51
Nathan Collins2023-10-21T14:00:00Z,Nathan Collins,Brentford,3.606016014936709,45
Nathan Patterson2023-10-21T11:30:00Z,Nathan Patterson,Everton,1.0860996066432562,45
Nathaniel Clyne2023-10-21T14:00:00Z,Nathaniel Clyne,Crystal Palace,1.8782789950134695,44
Nayef Aguerd2023-10-22T15:30:00Z,Nayef Aguerd,West Ham,2.9220566412721776,45
Nélson Cabral Semedo2023-10-21T14:00:00Z,Nélson Cabral Semedo,Wolves,2.7720040068422858,45
Oleksandr Zinchenko2023-10-21T16:30:00Z,Oleksandr Zinchenko,Arsenal,3.689714155309843,49
Olu Aina2023-10-21T14:00:00Z,Olu Aina,Nott'm Forest,2.7935754957424814,45
Pau Torres2023-10-22T15:30:00Z,Pau Torres,Aston Villa,3.61803690372305,45
Pedro Porro2023-10-23T19:00:00Z,Pedro Porro,Spurs,4.0470642135962045,51
Pervis Estupiñán2023-10-21T14:00:00Z,Pervis Estupiñán,Brighton,2.514204269367277,51
Raphaël Varane2023-10-21T19:00:00Z,Raphaël Varane,Man Utd,3.63176633358155,50
