index,name,team,points,value
Pervis Estupiñán2023-08-26T16:30:00Z,Pervis Estupiñán,Brighton,4.977843681824021,52
Trent Alexander-Arnold2023-08-27T15:30:00Z,Trent Alexander-Arnold,Liverpool,4.80549576085423,80
Reece James2023-08-25T19:00:00Z,Reece James,Chelsea,4.243551098214984,54
Kyle Walker2023-08-27T13:00:00Z,Kyle Walker,Man City,4.222290374921096,51
Ben Chilwell2023-08-25T19:00:00Z,Ben Chilwell,Chelsea,4.187930942957547,57
Luke Shaw2023-08-26T14:00:00Z,Luke Shaw,Man Utd,4.151940491921754,55
Lucas Digne2023-08-27T13:00:00Z,Lucas Digne,Aston Villa,4.099221268053259,45
Nathan Aké2023-08-27T13:00:00Z,Nathan Aké,Man City,3.9844160762155645,51
Manuel Akanji2023-08-27T13:00:00Z,Manuel Akanji,Man City,3.9479010935980456,51
Joško Gvardiol2023-08-27T13:00:00Z,Joško Gvardiol,Man City,3.939165217053663,50
Matty Cash2023-08-27T13:00:00Z,Matty Cash,Aston Villa,3.8158311445267143,45
Benjamin White2023-08-26T14:00:00Z,Benjamin White,Arsenal,3.8044242750991013,55
Rúben Gato Alves Dias2023-08-27T13:00:00Z,Rúben Gato Alves Dias,Man City,3.731607529722992,55
William Saliba2023-08-26T14:00:00Z,William Saliba,Arsenal,3.717102767780089,51
Ivan Perišić2023-08-26T11:30:00Z,Ivan Perišić,Spurs,3.6904780125582466,50
Lisandro Martínez2023-08-26T14:00:00Z,Lisandro Martínez,Man Utd,3.66950488439249,49
Raphaël Varane2023-08-26T14:00:00Z,Raphaël Varane,Man Utd,3.6564477932138555,51
Adam Webster2023-08-26T16:30:00Z,Adam Webster,Brighton,3.651397441600066,44
Levi Colwill2023-08-25T19:00:00Z,Levi Colwill,Chelsea,3.6336129730681925,45
Ezri Konsa Ngoyo2023-08-27T13:00:00Z,Ezri Konsa Ngoyo,Aston Villa,3.5897053536332657,45
Malo Gusto2023-08-25T19:00:00Z,Malo Gusto,Chelsea,3.587074870590484,40
Diego Carlos Santos Silva2023-08-27T13:00:00Z,Diego Carlos Santos Silva,Aston Villa,3.5714721207272038,45
Lewis Dunk2023-08-26T16:30:00Z,Lewis Dunk,Brighton,3.530365155211868,50
Pau Torres2023-08-27T13:00:00Z,Pau Torres,Aston Villa,3.5283968587060155,45
Thiago Emiliano da Silva2023-08-25T19:00:00Z,Thiago Emiliano da Silva,Chelsea,3.5021156269890357,50
Micky van de Ven2023-08-26T11:30:00Z,Micky van de Ven,Spurs,3.492827990187259,45
Aaron Wan-Bissaka2023-08-26T14:00:00Z,Aaron Wan-Bissaka,Man Utd,3.478847109819233,46
Cristian Romero2023-08-26T11:30:00Z,Cristian Romero,Spurs,3.4719748751758495,45
Axel Disasi2023-08-25T19:00:00Z,Axel Disasi,Chelsea,3.4680660809213726,50
Pedro Porro2023-08-26T11:30:00Z,Pedro Porro,Spurs,3.443588927989199,49
Rico Henry2023-08-26T14:00:00Z,Rico Henry,Brentford,3.3155125891712514,46
Takehiro Tomiyasu2023-08-26T14:00:00Z,Takehiro Tomiyasu,Arsenal,3.2857551882721867,45
Destiny Udogie2023-08-26T11:30:00Z,Destiny Udogie,Spurs,3.2441599182692307,45
Emerson Leite de Souza Junior2023-08-26T11:30:00Z,Emerson Leite de Souza Junior,Spurs,3.2114859975208376,45
Ben Davies2023-08-26T11:30:00Z,Ben Davies,Spurs,3.194075156378973,45
Ashley Young2023-08-26T14:00:00Z,Ashley Young,Everton,3.181934925077281,45
Ethan Pinnock2023-08-26T14:00:00Z,Ethan Pinnock,Brentford,3.157572917061004,45
Milos Kerkez2023-08-26T11:30:00Z,Milos Kerkez,Bournemouth,3.1575708025283804,45
Kieran Trippier2023-08-27T15:30:00Z,Kieran Trippier,Newcastle,3.142487756159711,65
Kristoffer Ajer2023-08-26T14:00:00Z,Kristoffer Ajer,Brentford,3.140109175056545,45
Aaron Hickey2023-08-26T14:00:00Z,Aaron Hickey,Brentford,3.1328852867339423,45
Virgil van Dijk2023-08-27T15:30:00Z,Virgil van Dijk,Liverpool,3.1153534732252433,60
Nathan Collins2023-08-26T14:00:00Z,Nathan Collins,Brentford,3.1106072769360655,45
James Tarkowski2023-08-26T14:00:00Z,James Tarkowski,Everton,3.109670502447425,45
Marc Guéhi2023-08-26T14:00:00Z,Marc Guéhi,Crystal Palace,3.058995959133781,45
Joel Ward2023-08-26T14:00:00Z,Joel Ward,Crystal Palace,3.0532117294981185,45
Michael Keane2023-08-26T14:00:00Z,Michael Keane,Everton,3.0458957500300285,45
Craig Dawson2023-08-26T14:00:00Z,Craig Dawson,Wolves,3.037922159804743,45
Marcos Senesi2023-08-26T11:30:00Z,Marcos Senesi,Bournemouth,3.032266136249664,44
Tyrick Mitchell2023-08-26T14:00:00Z,Tyrick Mitchell,Crystal Palace,3.022239274644868,45
Max Aarons2023-08-26T11:30:00Z,Max Aarons,Bournemouth,3.0118962687491773,45
Nathan Patterson2023-08-26T14:00:00Z,Nathan Patterson,Everton,2.991365698258578,45
Gabriel dos Santos Magalhães2023-08-26T14:00:00Z,Gabriel dos Santos Magalhães,Arsenal,2.9724462381117025,49
Jordan Beyer2023-08-27T13:00:00Z,Jordan Beyer,Burnley,2.9553448233652193,40
Illia Zabarnyi2023-08-26T11:30:00Z,Illia Zabarnyi,Bournemouth,2.9521571794457726,45
Nélson Cabral Semedo2023-08-26T14:00:00Z,Nélson Cabral Semedo,Wolves,2.9275752486752946,45
Joachim Andersen2023-08-26T14:00:00Z,Joachim Andersen,Crystal Palace,2.9162891516128298,45
Ryan Giles2023-08-25T19:00:00Z,Ryan Giles,Luton,2.885417544802091,45
Rayan Aït-Nouri2023-08-26T14:00:00Z,Rayan Aït-Nouri,Wolves,2.8496267413229384,45
Max Kilman2023-08-26T14:00:00Z,Max Kilman,Wolves,2.8436091440565696,45
Ameen Al-Dakhil2023-08-27T13:00:00Z,Ameen Al-Dakhil,Burnley,2.814331913863447,40
Andrew Robertson2023-08-27T15:30:00Z,Andrew Robertson,Liverpool,2.797960920806834,65
Dara O'Shea2023-08-27T13:00:00Z,Dara O'Shea,Burnley,2.791734921246718,45
Connor Roberts2023-08-27T13:00:00Z,Connor Roberts,Burnley,2.771996171151318,45
Joël Veltman2023-08-26T16:30:00Z,Joël Veltman,Brighton,2.6725634317433573,44
Hugo Bueno López2023-08-26T14:00:00Z,Hugo Bueno López,Wolves,2.5606942751000803,45
Victor da Silva2023-08-27T13:00:00Z,Victor da Silva,Burnley,2.5462779033423155,45
Diogo Dalot Teixeira2023-08-26T14:00:00Z,Diogo Dalot Teixeira,Man Utd,2.5332448409715167,49
Issa Kaboré2023-08-25T19:00:00Z,Issa Kaboré,Luton,2.458868999898305,40
Tom Lockyer2023-08-25T19:00:00Z,Tom Lockyer,Luton,2.272428599916515,45
Sven Botman2023-08-27T15:30:00Z,Sven Botman,Newcastle,2.0930525383750362,45
Fabian Schär2023-08-27T15:30:00Z,Fabian Schär,Newcastle,2.066029999831933,50
Dan Burn2023-08-27T15:30:00Z,Dan Burn,Newcastle,1.9887306456456286,45
Nayef Aguerd2023-08-26T16:30:00Z,Nayef Aguerd,West Ham,1.88126711676702,45
Tim Ream2023-08-26T14:00:00Z,Tim Ream,Fulham,1.8010879259206494,45
John Egan2023-08-27T13:00:00Z,John Egan,Sheffield Utd,1.7509061097597316,45
Serge Aurier2023-08-26T14:00:00Z,Serge Aurier,Nott'm Forest,1.7291223740013062,45
Emerson Palmieri dos Santos2023-08-26T16:30:00Z,Emerson Palmieri dos Santos,West Ham,1.7220168477421876,45
Chris Basham2023-08-27T13:00:00Z,Chris Basham,Sheffield Utd,1.7145545030732823,40
Ibrahima Konaté2023-08-27T15:30:00Z,Ibrahima Konaté,Liverpool,1.7044221081693967,50
Kurt Zouma2023-08-26T16:30:00Z,Kurt Zouma,West Ham,1.6786155928693982,45
Willy Boly2023-08-26T14:00:00Z,Willy Boly,Nott'm Forest,1.6139737705319142,45
Antonee Robinson2023-08-26T14:00:00Z,Antonee Robinson,Fulham,1.500478697345319,45
Joe Worrall2023-08-26T14:00:00Z,Joe Worrall,Nott'm Forest,1.4323541659705281,45
Vladimír Coufal2023-08-26T16:30:00Z,Vladimír Coufal,West Ham,1.4165154727091889,45
Kenny Tete2023-08-26T14:00:00Z,Kenny Tete,Fulham,1.4090273065985925,45
Jack Robinson2023-08-27T13:00:00Z,Jack Robinson,Sheffield Utd,1.394164938800581,45
Anel Ahmedhodžić2023-08-27T13:00:00Z,Anel Ahmedhodžić,Sheffield Utd,1.373795547819619,45
Max Lowe2023-08-27T13:00:00Z,Max Lowe,Sheffield Utd,1.3687956569411273,45
Neco Williams2023-08-26T14:00:00Z,Neco Williams,Nott'm Forest,1.33507704470611,45
Scott McKenna2023-08-26T14:00:00Z,Scott McKenna,Nott'm Forest,1.3269910131052718,45
Issa Diop2023-08-26T14:00:00Z,Issa Diop,Fulham,1.2604613686824393,45
