index,name,team,points,value
Sandro Tonali2023-11-04T17:30:00Z,Sandro Tonali,Newcastle,1.520021403668554,53
Sean Longstaff2023-11-04T17:30:00Z,Sean Longstaff,Newcastle,2.109322010234112,49
Moussa Diaby2023-11-05T14:00:00Z,Moussa Diaby,Aston Villa,3.7323496546437336,67
Joelinton Cássio Apolinário de Lira2023-11-04T17:30:00Z,Joelinton Cássio Apolinário de Lira,Newcastle,1.7635524869219554,58
Joe Willock2023-11-04T17:30:00Z,Joe Willock,Newcastle,1.8083741809605693,53
Jacob Murphy2023-11-04T17:30:00Z,Jacob Murphy,Newcastle,2.177185125615459,48
Miguel Almirón Rejala2023-11-04T17:30:00Z,Miguel Almirón Rejala,Newcastle,1.959675055081787,63
Boubacar Kamara2023-11-05T14:00:00Z,Boubacar Kamara,Aston Villa,2.429090647577692,50
Anthony Gordon2023-11-04T17:30:00Z,Anthony Gordon,Newcastle,2.4175159254854544,57
Elliot Anderson2023-11-04T17:30:00Z,Elliot Anderson,Newcastle,1.7172179796104619,44
Douglas Luiz Soares de Paulo2023-11-05T14:00:00Z,Douglas Luiz Soares de Paulo,Aston Villa,3.7793936269151964,56
John McGinn2023-11-05T14:00:00Z,John McGinn,Aston Villa,3.0597898025955796,55
Youri Tielemans2023-11-05T14:00:00Z,Youri Tielemans,Aston Villa,1.5405331103904336,57
Leon Bailey2023-11-05T14:00:00Z,Leon Bailey,Aston Villa,2.2903196483018498,55
Bruno Guimarães Rodriguez Moura2023-11-04T17:30:00Z,Bruno Guimarães Rodriguez Moura,Newcastle,2.1952298406255943,58
Harvey Elliott2023-11-05T16:30:00Z,Harvey Elliott,Liverpool,2.0128978393036263,48
Alexis Mac Allister2023-11-05T16:30:00Z,Alexis Mac Allister,Liverpool,3.9356352150036105,58
Luis Díaz2023-11-05T16:30:00Z,Luis Díaz,Liverpool,3.496983734392557,75
Diogo Teixeira da Silva2023-11-05T16:30:00Z,Diogo Teixeira da Silva,Liverpool,4.379127779123776,77
Dominik Szoboszlai2023-11-05T16:30:00Z,Dominik Szoboszlai,Liverpool,4.326194532300992,70
Mohamed Salah2023-11-05T16:30:00Z,Mohamed Salah,Liverpool,6.140642834390212,128
Gabriel Martinelli Silva2023-11-04T17:30:00Z,Gabriel Martinelli Silva,Arsenal,3.2660365040219865,77
Kaoru Mitoma2023-11-04T15:00:00Z,Kaoru Mitoma,Brighton,4.190736666166428,65
Facundo Buonanotte2023-11-04T15:00:00Z,Facundo Buonanotte,Brighton,1.5714224949246158,48
Kai Havertz2023-11-04T17:30:00Z,Kai Havertz,Arsenal,2.998684974915339,71
Declan Rice2023-11-04T17:30:00Z,Declan Rice,Arsenal,2.829839028927692,54
James Milner2023-11-04T15:00:00Z,James Milner,Brighton,1.7674351917035558,48
Jorge Luiz Frello Filho2023-11-04T17:30:00Z,Jorge Luiz Frello Filho,Arsenal,2.209898614662768,53
Emile Smith Rowe2023-11-04T17:30:00Z,Emile Smith Rowe,Arsenal,2.1403519068712322,53
Thomas Partey2023-11-04T17:30:00Z,Thomas Partey,Arsenal,1.6219327114869313,48
Bukayo Saka2023-11-04T17:30:00Z,Bukayo Saka,Arsenal,4.114529320385761,86
Billy Gilmour2023-11-04T15:00:00Z,Billy Gilmour,Brighton,2.158867617833081,49
Simon Adingra2023-11-04T15:00:00Z,Simon Adingra,Brighton,2.3197033643768394,50
Solly March2023-11-04T15:00:00Z,Solly March,Brighton,3.7595325301099285,62
Pascal Groß2023-11-04T15:00:00Z,Pascal Groß,Brighton,4.496640060905367,63
Leandro Trossard2023-11-04T17:30:00Z,Leandro Trossard,Arsenal,2.30440209779389,65
Mahmoud Dahoud2023-11-04T15:00:00Z,Mahmoud Dahoud,Brighton,1.845956045777127,48
Fábio Ferreira Vieira2023-11-04T17:30:00Z,Fábio Ferreira Vieira,Arsenal,2.183048453839949,54
Martin Ødegaard2023-11-04T17:30:00Z,Martin Ødegaard,Arsenal,4.123419405288404,85
Adam Lallana2023-11-04T15:00:00Z,Adam Lallana,Brighton,1.7058039116468788,49
Son Heung-min2023-11-06T20:00:00Z,Son Heung-min,Spurs,6.691023304856199,96
Pape Matar Sarr2023-11-06T20:00:00Z,Pape Matar Sarr,Spurs,2.714662888043501,46
Bernardo Veiga de Carvalho e Silva2023-11-04T15:00:00Z,Bernardo Veiga de Carvalho e Silva,Man City,4.4450528790280455,63
Dejan Kulusevski2023-11-06T20:00:00Z,Dejan Kulusevski,Spurs,4.510277798027289,70
Oliver Skipp2023-11-06T20:00:00Z,Oliver Skipp,Spurs,1.593652895325431,46
Phil Foden2023-11-04T15:00:00Z,Phil Foden,Man City,6.405665958106641,75
James Maddison2023-11-06T20:00:00Z,James Maddison,Spurs,6.168245048065342,81
Richarlison de Andrade2023-11-06T20:00:00Z,Richarlison de Andrade,Spurs,3.8122191598545463,67
Yves Bissouma2023-11-06T20:00:00Z,Yves Bissouma,Spurs,2.2284010681677824,50
Mateo Kovačić2023-11-04T15:00:00Z,Mateo Kovačić,Man City,2.454066577229441,48
Jack Grealish2023-11-04T15:00:00Z,Jack Grealish,Man City,4.23500458890612,73
Pierre-Emile Højbjerg2023-11-06T20:00:00Z,Pierre-Emile Højbjerg,Spurs,1.8805613724357937,52
Rodrigo Hernandez2023-11-04T15:00:00Z,Rodrigo Hernandez,Man City,3.951484695977756,56
Gustavo Hamer2023-11-04T15:00:00Z,Gustavo Hamer,Sheffield Utd,3.423231141587914,50
Matheus Luiz Nunes2023-11-04T15:00:00Z,Matheus Luiz Nunes,Man City,2.0688027392926944,50
Brennan Johnson2023-11-06T20:00:00Z,Brennan Johnson,Spurs,1.8697176215574234,58
Tommy Doyle2023-11-04T15:00:00Z,Tommy Doyle,Wolves,2.2528460803225,44
Moisés Caicedo Corozo2023-11-06T20:00:00Z,Moisés Caicedo Corozo,Chelsea,2.0538282661863962,47
Bryan Mbeumo2023-11-04T15:00:00Z,Bryan Mbeumo,Brentford,5.126311073842895,66
Mathias Jensen2023-11-04T15:00:00Z,Mathias Jensen,Brentford,4.086539777374621,55
Christian Nørgaard2023-11-04T15:00:00Z,Christian Nørgaard,Brentford,3.5589465782972307,55
Frank Onyeka2023-11-04T15:00:00Z,Frank Onyeka,Brentford,2.463360516304795,49
Yegor Yarmolyuk2023-11-04T15:00:00Z,Yegor Yarmolyuk,Brentford,1.4129115404719055,44
Vitaly Janelt2023-11-04T15:00:00Z,Vitaly Janelt,Brentford,3.0542835597113815,54
Edson Álvarez Velázquez2023-11-04T15:00:00Z,Edson Álvarez Velázquez,West Ham,2.207054512101104,50
Pablo Fornals Malla2023-11-04T15:00:00Z,Pablo Fornals Malla,West Ham,1.5623637989513544,47
Tomáš Souček2023-11-04T15:00:00Z,Tomáš Souček,West Ham,2.613939370594915,49
Saïd Benrahma2023-11-04T15:00:00Z,Saïd Benrahma,West Ham,2.2837121562018927,57
Jarrod Bowen2023-11-04T15:00:00Z,Jarrod Bowen,West Ham,4.991161671898042,74
Lucas Tolentino Coelho de Lima2023-11-04T15:00:00Z,Lucas Tolentino Coelho de Lima,West Ham,2.77293665463042,60
Cole Palmer2023-11-06T20:00:00Z,Cole Palmer,Chelsea,2.693071003706354,50
James McAtee2023-11-04T15:00:00Z,James McAtee,Sheffield Utd,2.097117053095261,44
João Victor Gomes da Silva2023-11-04T15:00:00Z,João Victor Gomes da Silva,Wolves,1.955076036552032,49
Mario Lemina2023-11-04T15:00:00Z,Mario Lemina,Wolves,2.9208856589385452,49
Boubacar Traoré2023-11-04T15:00:00Z,Boubacar Traoré,Wolves,2.3614155202910254,44
Pedro Lomba Neto2023-11-04T15:00:00Z,Pedro Lomba Neto,Wolves,4.361814103381475,58
Hwang Hee-chan2023-11-04T15:00:00Z,Hwang Hee-chan,Wolves,3.742684005911358,55
Pablo Sarabia2023-11-04T15:00:00Z,Pablo Sarabia,Wolves,1.7272399223798534,48
Noni Madueke2023-11-06T20:00:00Z,Noni Madueke,Chelsea,1.7488507147354992,53
Abdoulaye Doucouré2023-11-04T15:00:00Z,Abdoulaye Doucouré,Everton,4.103887255107127,55
Lesley Ugochukwu2023-11-06T20:00:00Z,Lesley Ugochukwu,Chelsea,1.1632612203152195,44
Amadou Onana2023-11-04T15:00:00Z,Amadou Onana,Everton,2.730258951824374,48
Arnaut Danjuma Groeneveld2023-11-04T15:00:00Z,Arnaut Danjuma Groeneveld,Everton,1.8010709160366223,54
Raheem Sterling2023-11-06T20:00:00Z,Raheem Sterling,Chelsea,2.9521026628052436,70
Mykhailo Mudryk2023-11-06T20:00:00Z,Mykhailo Mudryk,Chelsea,2.078239246806552,63
Enzo Fernández2023-11-06T20:00:00Z,Enzo Fernández,Chelsea,2.021314498294489,48
Ian Maatsen2023-11-06T20:00:00Z,Ian Maatsen,Chelsea,1.3456879922772882,52
James Garner2023-11-04T15:00:00Z,James Garner,Everton,2.712590656617834,49
