index,name,team,points,value
David Raya Martin2023-08-13T13:00:00Z,David Raya Martin,Brentford,4.17969192685931,50
Alisson Ramses Becker2023-08-13T15:30:00Z,Alisson Ramses Becker,Liverpool,4.045675556874564,55
Bernd Leno2023-08-12T14:00:00Z,Bernd Leno,Fulham,4.029413557007316,45
Nick Pope2023-08-12T16:30:00Z,Nick Pope,Newcastle,3.945923220121425,55
Aaron Ramsdale2023-08-12T11:30:00Z,Aaron Ramsdale,Arsenal,3.902987896686926,50
Vicente Guaita2023-08-12T14:00:00Z,Vicente Guaita,Crystal Palace,3.8248686220086308,45
Ederson Santana de Moraes2023-08-11T19:00:00Z,Ederson Santana de Moraes,Man City,3.8016847641002225,55
Hugo Lloris2023-08-13T13:00:00Z,Hugo Lloris,Spurs,3.6816404316285225,50
Wes Foderingham2023-08-12T14:00:00Z,Wes Foderingham,Sheffield Utd,3.6449684145152803,45
Jordan Pickford2023-08-12T14:00:00Z,Jordan Pickford,Everton,3.6358168924911136,45
Guglielmo Vicario2023-08-13T13:00:00Z,Guglielmo Vicario,Spurs,3.6002813180953512,50
Lukasz Fabianski2023-08-12T14:00:00Z,Lukasz Fabianski,West Ham,3.593798976854711,45
Norberto Murara Neto2023-08-12T14:00:00Z,Norberto Murara Neto,Bournemouth,3.5254622222659684,45
Kepa Arrizabalaga2023-08-13T15:30:00Z,Kepa Arrizabalaga,Chelsea,3.344431546263733,50
José Malheiro de Sá2023-08-14T19:00:00Z,José Malheiro de Sá,Wolves,2.680872160069871,50
Emiliano Martínez Romero2023-08-12T16:30:00Z,Emiliano Martínez Romero,Aston Villa,2.626258034017327,50
