index,name,team,points,value
Yasser Larouci2023-08-12T14:00:00Z,Yasser Larouci,Sheffield Utd,3.6048236628326578,45
Jack Robinson2023-08-12T14:00:00Z,Jack Robinson,Sheffield Utd,3.6048236628326578,45
Jayden Bogle2023-08-12T14:00:00Z,Jayden Bogle,Sheffield Utd,3.6048236628326578,45
Max Lowe2023-08-12T14:00:00Z,Max Lowe,Sheffield Utd,3.6048236628326578,45
Anel Ahmedhodžić2023-08-12T14:00:00Z,Anel Ahmedhodžić,Sheffield Utd,3.6048236628326578,45
John Egan2023-08-12T14:00:00Z,John Egan,Sheffield Utd,3.6048236628326578,45
Nathaniel Clyne2023-08-12T14:00:00Z,Nathaniel Clyne,Crystal Palace,3.6018591558562254,45
Raphaël Varane2023-08-14T19:00:00Z,Raphaël Varane,Man Utd,3.596401730382199,50
Lisandro Martínez2023-08-14T19:00:00Z,Lisandro Martínez,Man Utd,3.572601293032497,50
James Tarkowski2023-08-12T14:00:00Z,James Tarkowski,Everton,3.5420866497550607,45
Sven Botman2023-08-12T16:30:00Z,Sven Botman,Newcastle,3.5361007412924312,45
Joel Ward2023-08-12T14:00:00Z,Joel Ward,Crystal Palace,3.5250749182993038,45
Virgil van Dijk2023-08-13T15:30:00Z,Virgil van Dijk,Liverpool,3.5216752344214126,60
Marc Guéhi2023-08-12T14:00:00Z,Marc Guéhi,Crystal Palace,3.496723945108844,45
Joachim Andersen2023-08-12T14:00:00Z,Joachim Andersen,Crystal Palace,3.486646551610928,45
Ashley Young2023-08-12T14:00:00Z,Ashley Young,Everton,3.4763601574512975,45
Tyrick Mitchell2023-08-12T14:00:00Z,Tyrick Mitchell,Crystal Palace,3.467996695406831,45
Seamus Coleman2023-08-12T14:00:00Z,Seamus Coleman,Everton,3.4605530583917994,45
Ethan Pinnock2023-08-13T13:00:00Z,Ethan Pinnock,Brentford,3.44136369953109,45
Vitalii Mykolenko2023-08-12T14:00:00Z,Vitalii Mykolenko,Everton,3.422013527338742,45
Ben Mee2023-08-13T13:00:00Z,Ben Mee,Brentford,3.418753312826895,50
Rico Henry2023-08-13T13:00:00Z,Rico Henry,Brentford,3.4151900277418354,45
Lloyd Kelly2023-08-12T14:00:00Z,Lloyd Kelly,Bournemouth,3.4114053796117627,45
Adam Smith2023-08-12T14:00:00Z,Adam Smith,Bournemouth,3.399774454643146,45
Marcos Senesi2023-08-12T14:00:00Z,Marcos Senesi,Bournemouth,3.3892818005018293,45
Chris Mepham2023-08-12T14:00:00Z,Chris Mepham,Bournemouth,3.375740338737784,45
Ivan Perišić2023-08-13T13:00:00Z,Ivan Perišić,Spurs,3.231471379242425,50
Tosin Adarabioyo2023-08-12T14:00:00Z,Tosin Adarabioyo,Fulham,3.070688328840752,45
Issa Diop2023-08-12T14:00:00Z,Issa Diop,Fulham,3.068637180177547,45
Angelo Ogbonna2023-08-12T14:00:00Z,Angelo Ogbonna,West Ham,3.067497167324234,45
Tim Ream2023-08-12T14:00:00Z,Tim Ream,Fulham,3.0672726542256714,45
Antonee Robinson2023-08-12T14:00:00Z,Antonee Robinson,Fulham,3.052069360179444,45
Emerson Palmieri dos Santos2023-08-12T14:00:00Z,Emerson Palmieri dos Santos,West Ham,3.0499168943968504,45
Ben Johnson2023-08-12T14:00:00Z,Ben Johnson,West Ham,3.049396278124614,45
Kenny Tete2023-08-12T14:00:00Z,Kenny Tete,Fulham,3.047804117539121,45
Nayef Aguerd2023-08-12T14:00:00Z,Nayef Aguerd,West Ham,3.0452785053113085,45
Thilo Kehrer2023-08-12T14:00:00Z,Thilo Kehrer,West Ham,3.0419761170240287,45
Aaron Cresswell2023-08-12T14:00:00Z,Aaron Cresswell,West Ham,3.0241171338121933,45
Kurt Zouma2023-08-12T14:00:00Z,Kurt Zouma,West Ham,3.0226463049373895,45
Calvin Bassey2023-08-12T14:00:00Z,Calvin Bassey,Fulham,3.005342183314867,45
Vladimír Coufal2023-08-12T14:00:00Z,Vladimír Coufal,West Ham,2.970924830439282,45
Cristian Romero2023-08-13T13:00:00Z,Cristian Romero,Spurs,2.8314602475857003,45
Ben Davies2023-08-13T13:00:00Z,Ben Davies,Spurs,2.826395552976283,45
Emerson Leite de Souza Junior2023-08-13T13:00:00Z,Emerson Leite de Souza Junior,Spurs,2.824390008072975,45
Eric Dier2023-08-13T13:00:00Z,Eric Dier,Spurs,2.8101975386452698,45
Thiago Emiliano da Silva2023-08-13T15:30:00Z,Thiago Emiliano da Silva,Chelsea,2.226464258314218,50
Alexandre Moreno Lopera2023-08-12T16:30:00Z,Alexandre Moreno Lopera,Aston Villa,1.9705116890361418,50
Tyrone Mings2023-08-12T16:30:00Z,Tyrone Mings,Aston Villa,1.8428794287371495,45
Ezri Konsa Ngoyo2023-08-12T16:30:00Z,Ezri Konsa Ngoyo,Aston Villa,1.757087222699257,45
Max Kilman2023-08-14T19:00:00Z,Max Kilman,Wolves,1.7018464661073138,45
Neco Williams2023-08-12T11:30:00Z,Neco Williams,Nott'm Forest,1.4923690430274916,45
Joe Worrall2023-08-12T11:30:00Z,Joe Worrall,Nott'm Forest,1.4738996197690073,45
Serge Aurier2023-08-12T11:30:00Z,Serge Aurier,Nott'm Forest,1.4471378929338623,45
Nélson Cabral Semedo2023-08-14T19:00:00Z,Nélson Cabral Semedo,Wolves,1.4354330261737716,45
Craig Dawson2023-08-14T19:00:00Z,Craig Dawson,Wolves,1.3476722474799012,45
