index,name,team,points,value
Rodrigo Hernandez2023-08-11T19:00:00Z,Rodrigo Hernandez,Man City,2.896941282838795,55
Jefferson Lerma Solís2023-08-12T14:00:00Z,Jefferson Lerma Solís,Crystal Palace,2.8761816202193238,50
Mathias Jensen2023-08-13T13:00:00Z,Mathias Jensen,Brentford,2.8733171412947494,55
Christian Eriksen2023-08-14T19:00:00Z,Christian Eriksen,Man Utd,2.856915989984728,60
Pierre-Emile Højbjerg2023-08-13T13:00:00Z,Pierre-Emile Højbjerg,Spurs,2.8521596669236224,55
Joelinton Cássio Apolinário de Lira2023-08-12T16:30:00Z,Joelinton Cássio Apolinário de Lira,Newcastle,2.8513112367516533,60
Harrison Reed2023-08-12T14:00:00Z,Harrison Reed,Fulham,2.841673794319105,50
Christian Nørgaard2023-08-13T13:00:00Z,Christian Nørgaard,Brentford,2.8245843488549993,55
Vitaly Janelt2023-08-13T13:00:00Z,Vitaly Janelt,Brentford,2.821271452788942,55
Mykhailo Mudryk2023-08-13T15:30:00Z,Mykhailo Mudryk,Chelsea,2.8185947369523268,65
Bruno Guimarães Rodriguez Moura2023-08-12T16:30:00Z,Bruno Guimarães Rodriguez Moura,Newcastle,2.816718970429355,60
Kevin Schade2023-08-13T13:00:00Z,Kevin Schade,Brentford,2.8132780616268556,55
Allan Saint-Maximin2023-08-12T16:30:00Z,Allan Saint-Maximin,Newcastle,2.7884833409116325,60
Moisés Caicedo Corozo2023-08-12T14:00:00Z,Moisés Caicedo Corozo,Brighton,2.7829122251788148,50
Julio Enciso2023-08-12T14:00:00Z,Julio Enciso,Brighton,2.7759016748795284,55
Carlos Henrique Casimiro2023-08-14T19:00:00Z,Carlos Henrique Casimiro,Man Utd,2.711752345230356,55
Ryan Christie2023-08-12T14:00:00Z,Ryan Christie,Bournemouth,2.7045612179076124,50
Jorge Luiz Frello Filho2023-08-12T11:30:00Z,Jorge Luiz Frello Filho,Arsenal,2.6990282033080315,55
Rodrigo Bentancur2023-08-13T13:00:00Z,Rodrigo Bentancur,Spurs,2.6973643088032824,55
Morgan Gibbs-White2023-08-12T11:30:00Z,Morgan Gibbs-White,Nott'm Forest,2.696409975716331,60
Joe Willock2023-08-12T16:30:00Z,Joe Willock,Newcastle,2.6565829122003217,55
Jeffrey Schlupp2023-08-12T14:00:00Z,Jeffrey Schlupp,Crystal Palace,2.6528577998140883,50
Cheick Doucouré2023-08-12T14:00:00Z,Cheick Doucouré,Crystal Palace,2.650378588803052,50
Thomas Partey2023-08-12T11:30:00Z,Thomas Partey,Arsenal,2.6105787119082793,50
Lewis Cook2023-08-12T14:00:00Z,Lewis Cook,Bournemouth,2.6025298485747226,50
João Palhinha Gonçalves2023-08-12T14:00:00Z,João Palhinha Gonçalves,Fulham,2.5912790603859164,50
Oliver Norwood2023-08-12T14:00:00Z,Oliver Norwood,Sheffield Utd,2.5682479954085355,50
Anis Slimane2023-08-12T14:00:00Z,Anis Slimane,Sheffield Utd,2.5682479954085355,50
Sander Berge2023-08-12T14:00:00Z,Sander Berge,Sheffield Utd,2.5682479954085355,50
John Fleck2023-08-12T14:00:00Z,John Fleck,Sheffield Utd,2.5682479954085355,50
Ben Osborn2023-08-12T14:00:00Z,Ben Osborn,Sheffield Utd,2.5682479954085355,50
Justin Kluivert2023-08-12T14:00:00Z,Justin Kluivert,Bournemouth,2.548381018271888,50
Will Hughes2023-08-12T14:00:00Z,Will Hughes,Crystal Palace,2.546953848520935,50
Emiliano Buendía Stati2023-08-12T16:30:00Z,Emiliano Buendía Stati,Aston Villa,2.5443486061701464,60
Jaidon Anthony2023-08-12T14:00:00Z,Jaidon Anthony,Bournemouth,2.5435455909750466,50
Dango Ouattara2023-08-12T14:00:00Z,Dango Ouattara,Bournemouth,2.5374850752072624,50
Jacob Ramsey2023-08-12T16:30:00Z,Jacob Ramsey,Aston Villa,2.5358583273005513,60
Brennan Johnson2023-08-12T11:30:00Z,Brennan Johnson,Nott'm Forest,2.517128293766866,60
Youri Tielemans2023-08-12T16:30:00Z,Youri Tielemans,Aston Villa,2.5138259149234203,60
Tomáš Souček2023-08-12T14:00:00Z,Tomáš Souček,West Ham,2.5081357168051506,50
Douglas Luiz Soares de Paulo2023-08-12T16:30:00Z,Douglas Luiz Soares de Paulo,Aston Villa,2.4992951826280847,55
Jordan Henderson2023-08-13T15:30:00Z,Jordan Henderson,Liverpool,2.495110522694631,50
Pablo Fornals Malla2023-08-12T14:00:00Z,Pablo Fornals Malla,West Ham,2.4847491836082236,50
Tom Cairney2023-08-12T14:00:00Z,Tom Cairney,Fulham,2.4794566193723395,50
Daniel Castelo Podence2023-08-14T19:00:00Z,Daniel Castelo Podence,Wolves,2.4773943253579565,55
Philippe Coutinho Correia2023-08-12T16:30:00Z,Philippe Coutinho Correia,Aston Villa,2.4744321420847872,60
Mahmoud Dahoud2023-08-12T14:00:00Z,Mahmoud Dahoud,Brighton,2.4693503114190816,50
Simon Adingra2023-08-12T14:00:00Z,Simon Adingra,Brighton,2.4693503114190816,50
Ian Maatsen2023-08-13T15:30:00Z,Ian Maatsen,Chelsea,2.452614920195571,55
Conor Gallagher2023-08-13T15:30:00Z,Conor Gallagher,Chelsea,2.4424739260554724,55
Christian Pulisic2023-08-13T15:30:00Z,Christian Pulisic,Chelsea,2.442452321974122,55
Noni Madueke2023-08-13T15:30:00Z,Noni Madueke,Chelsea,2.4413868123816944,55
Pedro Lomba Neto2023-08-14T19:00:00Z,Pedro Lomba Neto,Wolves,2.4243826664192847,55
Gonçalo Manuel Ganchinho Guedes2023-08-14T19:00:00Z,Gonçalo Manuel Ganchinho Guedes,Wolves,2.417272023209637,55
Manuel Benson Hedilazio2023-08-11T19:00:00Z,Manuel Benson Hedilazio,Burnley,2.4157839754904034,55
Danilo dos Santos de Oliveira2023-08-12T11:30:00Z,Danilo dos Santos de Oliveira,Nott'm Forest,2.412546221152163,55
Leon Bailey2023-08-12T16:30:00Z,Leon Bailey,Aston Villa,2.4085062273841547,55
Matheus Luiz Nunes2023-08-14T19:00:00Z,Matheus Luiz Nunes,Wolves,2.4065061319876238,50
Hwang Hee-chan2023-08-14T19:00:00Z,Hwang Hee-chan,Wolves,2.406236001932299,55
John McGinn2023-08-12T16:30:00Z,John McGinn,Aston Villa,2.3624442321412813,55
Idrissa Gueye2023-08-12T14:00:00Z,Idrissa Gueye,Everton,2.3598502111908863,50
Pelly Ruddock Mpanzu2023-08-12T14:00:00Z,Pelly Ruddock Mpanzu,Luton,2.3268005682165627,50
Luke Freeman2023-08-12T14:00:00Z,Luke Freeman,Luton,2.3268005682165627,50
Fred Onyedinma2023-08-12T14:00:00Z,Fred Onyedinma,Luton,2.3268005682165627,50
Luke Berry2023-08-12T14:00:00Z,Luke Berry,Luton,2.3268005682165627,50
Tahith Chong2023-08-12T14:00:00Z,Tahith Chong,Luton,2.3268005682165627,50
Allan Campbell2023-08-12T14:00:00Z,Allan Campbell,Luton,2.3268005682165627,50
Jordan Clark2023-08-12T14:00:00Z,Jordan Clark,Luton,2.3268005682165627,50
Amadou Onana2023-08-12T14:00:00Z,Amadou Onana,Everton,2.308483773666026,50
Fabio Henrique Tavares2023-08-13T15:30:00Z,Fabio Henrique Tavares,Liverpool,2.3051787546096594,50
Sean Longstaff2023-08-12T16:30:00Z,Sean Longstaff,Newcastle,2.288775617125417,50
Luca Koleosho2023-08-11T19:00:00Z,Luca Koleosho,Burnley,2.2603870044996652,50
Anass Zaroury2023-08-11T19:00:00Z,Anass Zaroury,Burnley,2.2603870044996652,50
Jacob Bruun Larsen2023-08-11T19:00:00Z,Jacob Bruun Larsen,Burnley,2.2603870044996652,50
Scott Twine2023-08-11T19:00:00Z,Scott Twine,Burnley,2.2603870044996652,50
Jóhann Berg Gudmundsson2023-08-11T19:00:00Z,Jóhann Berg Gudmundsson,Burnley,2.2603870044996652,50
Jack Cork2023-08-11T19:00:00Z,Jack Cork,Burnley,2.2603870044996652,50
Josh Brownhill2023-08-11T19:00:00Z,Josh Brownhill,Burnley,2.2603870044996652,50
Samuel Bastien2023-08-11T19:00:00Z,Samuel Bastien,Burnley,2.2603870044996652,50
Josh Cullen2023-08-11T19:00:00Z,Josh Cullen,Burnley,2.2603870044996652,50
