index,name,team,points,value
Erling Haaland2023-08-11T19:00:00Z,Erling Haaland,Man City,7.972369659213711,140
Harry Kane2023-08-13T13:00:00Z,Harry Kane,Spurs,6.197749064971994,125
Aleksandar Mitrović2023-08-12T14:00:00Z,Aleksandar Mitrović,Fulham,5.02000781401744,75
Gabriel Fernando de Jesus2023-08-12T11:30:00Z,Gabriel Fernando de Jesus,Arsenal,3.9671305964233965,80
Ivan Toney2023-08-13T13:00:00Z,Ivan Toney,Brentford,3.897181526237061,80
Dominic Solanke2023-08-12T14:00:00Z,Dominic Solanke,Bournemouth,3.795494694097732,65
Ollie Watkins2023-08-12T16:30:00Z,Ollie Watkins,Aston Villa,3.730750801455975,80
Callum Wilson2023-08-12T16:30:00Z,Callum Wilson,Newcastle,3.641737631980352,80
Julián Álvarez2023-08-11T19:00:00Z,Julián Álvarez,Man City,3.442665011262939,65
Darwin Núñez Ribeiro2023-08-13T15:30:00Z,Darwin Núñez Ribeiro,Liverpool,3.434700205646641,75
Alexander Isak2023-08-12T16:30:00Z,Alexander Isak,Newcastle,3.225748773257584,75
Cody Gakpo2023-08-13T15:30:00Z,Cody Gakpo,Liverpool,3.1816343412311476,75
Taiwo Awoniyi2023-08-12T11:30:00Z,Taiwo Awoniyi,Nott'm Forest,3.172326292667765,65
Christopher Nkunku2023-08-13T15:30:00Z,Christopher Nkunku,Chelsea,3.127386964099303,75
Romelu Lukaku Bolingoli2023-08-13T15:30:00Z,Romelu Lukaku Bolingoli,Chelsea,2.9802115911640876,70
Nicolas Jackson2023-08-13T15:30:00Z,Nicolas Jackson,Chelsea,2.9802115911640876,70
Danny Welbeck2023-08-12T14:00:00Z,Danny Welbeck,Brighton,2.933063671211078,60
Odsonne Edouard2023-08-12T14:00:00Z,Odsonne Edouard,Crystal Palace,2.765530071655641,55
Michail Antonio2023-08-12T14:00:00Z,Michail Antonio,West Ham,2.7223845215981957,60
Danny Ings2023-08-12T14:00:00Z,Danny Ings,West Ham,2.702573037885571,60
Oliver McBurnie2023-08-12T14:00:00Z,Oliver McBurnie,Sheffield Utd,2.561787586012637,55
Iliman Ndiaye2023-08-12T14:00:00Z,Iliman Ndiaye,Sheffield Utd,2.561787586012637,55
Bénie Traoré2023-08-12T14:00:00Z,Bénie Traoré,Sheffield Utd,2.561787586012637,55
Zeki Amdouni2023-08-11T19:00:00Z,Zeki Amdouni,Burnley,2.418221566883164,55
Jay Rodriguez2023-08-11T19:00:00Z,Jay Rodriguez,Burnley,2.418221566883164,55
Dominic Calvert-Lewin2023-08-12T14:00:00Z,Dominic Calvert-Lewin,Everton,2.414429630618423,60
Carlton Morris2023-08-12T14:00:00Z,Carlton Morris,Luton,2.398484299077572,55
Fábio Silva2023-08-14T19:00:00Z,Fábio Silva,Wolves,2.3593651658066994,55
Yoane Wissa2023-08-13T13:00:00Z,Yoane Wissa,Brentford,2.313431242120031,60
